,Unnamed: 0,smiles,cluster_id,score
1,1,CCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@H]1O[C@H](n2ccc(N)nc2=O)[C@H](F)[C@@H]1O)OC(=O)CCCCCCCCCCCCC,9,16.5
2,2,CCCCCCCCC=CCCCCCCCCOCC(COP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(F)C1O)OC(=O)CCCCCCCCCCCCCCC,9,12.5
3,3,CCCCCCCCCCCCCCCC(=O)NC(CCCCN)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCCN,9,12.5
4,4,CCCCCCCCC=CCCCCCCCCCC(=O)NCC(COP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O)OC(=O)CCCCCCCCCCCCCCC,9,14.0
8,8,CCCCCCCCCCCCCCCCOC[C@H](CSC[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O)OC(=O)CNC(=O)CCC(=O)O,9,15.0
9,9,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](F)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC,9,11.5
18,18,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)NCCCC[C@H](N)C(N)=O)C(C)C)[C@@H](C)O,9,11.0
21,21,O=C(NCCCCCCCCCCCCNC(=O)NC(CO)C(=O)NC(CO)C(=O)NCCCCCOP(=O)(O)OCC1OC(n2cnc3c(NCc4ccccc4)nc(O)nc32)C(O)C1O)NC(CO)Cc1ccc(O)cc1,9,14.0
29,29,CCCCCCCCCCCCCCCCCCOCC(CNC(=O)CC[C@H](NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)C(=O)O)OCCCCCCCCCCCCC,9,16.0
31,31,CCCCC=CCCCCCCCCCSCC(COP(=O)(O)OCC1C=CC(n2cc(C)c(=O)[nH]c2=O)O1)OC(=O)CCCCCCCCC=CCCCCCCCC,9,11.5
59,59,CCCCCCCCCCCCCCCCSCC(N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(N)=O,9,12.5
60,60,CCCCCCCCC=CCCCCCCCCC(=O)OCCSCC(N)C(=O)NC(COP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(=O)NCC(=O)O,9,11.5
61,61,CCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@H]1OC(n2ccc(N)nc2=O)[C@H](F)[C@@H]1O)OC(=O)CCCCCCCCCCCCC,9,12.0
62,62,CC(C)[C@H](NC(=O)CCCCCCCCCCCCNC(=O)Cc1cc(O)ccc1NC(=O)c1cc(C(=O)O)cc(C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)NCCCCCCN)c1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O,9,12.0
63,63,COC(=O)CCCCCCCCCCCCCCC(=O)NC(CSSCC(NC(=O)CCC(=O)OC)C(=O)NCC(=O)OC)C(=O)NC(COC(=O)CC(C)C)C(N)=O,9,18.5
66,66,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCCC,9,11.0
