,Unnamed: 0,smiles,cluster_id,score
0,0,CCCCCCCCCCCCCCCCC(=O)O[C@H]1[C@H](C)O[C@H](O[C@@]2(CC=C(C)[C@@H](O)[C@H](C)Cc3ccccc3)C(=O)C(=O)N(CCCCCCC)C2=O)C[C@@H]1OC(=O)CCCCCCCCCCCCCCC,13,21.5
2,2,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)C(O)CCCCCCCCNC(=O)CCCCCCCCCCCCCC,13,11.0
10,10,Oc1ccc2cc1Oc1ccc(cc1)C[C@@H]1c3c(cc(O)c(Oc4ccccc4)c3Oc3cc4c(cc3O)[C@H]3NCC3C4)CCN1CC2,70,14.0
12,12,CC(=O)Nc1ccc(C[C@H](NC(=O)[C@@H]2Cc3ccc(cc3)OCCC[C@H](C3CCCCC3)C(=O)N2)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]2(C)CO2)cc1,70,12.5
13,13,COc1ccc2cc1Oc1ccc(cc1)C[C@@H]1c3c(cc(OC)c(O)c3Oc3cc4c(cc3OC)CCN(C)[C@H]4C2)CCN1C,70,15.0
14,14,COC1=CC=C2C=C[C@](CNS(=O)(=O)c3ccc(C#N)cc3)(/C=C/C[C@@H](C)[C@@H](C)S(=O)(=O)NC(=O)c3ccc4c(c3)N(C[C@@H]3CC[C@@H]13)C[C@@]1(CCCc3cc(Cl)ccc31)CO4)OC2,70,18.5
16,16,O=C(Nc1cc2ccc1OC/C=C/CNC(=O)[C@H]1CO[C@@H](/C=C3/NC3=C2)C1)c1coc2ccc(N3CCC(N4CCCC4=O)CC3)cc12,70,13.5
18,18,O=C1CN2C[C@H](Cc3ccc(cc3)OC/C=C/COc3ccc(cc3)C[C@]3(NC(=O)NC3=O)C(=O)N1)C2=O,70,16.0
21,21,OC[C@H]1OC(n2cnc3c(NCCCCCc4cn(CCOCCOCCOCCOCCOCCOCCOCCOCCn5cc(CCCF)nn5)nn4)ncnc32)[C@H](O)[C@@H]1O,75,16.0
23,23,O=C(NCCCCCCN(CCCNC(=S)NCCOc1ccccc1)C(=O)Nc1ccccc1)NCCOC1OC(COC(=O)Nc2ccccc2)C(OC(=O)Nc2ccccc2)C(OC(=O)Nc2ccccc2)C1OC(=O)Nc1ccccc1,75,15.0
26,26,CCCCCCCCC(CCCCCC)C(=O)N[C@@H](CCCC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(N)=O,75,15.5
27,27,CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(O)C(NC(=O)c3ccccc3)C2O)C(O)C1OC(=O)c1ccccc1)C(OCc1ccccc1)c1ccccc1,75,13.5
