,Unnamed: 0,smiles,cluster_id,score
0,0,Cl.NC(N)=S,23,9.0
1,1,O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCN(c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])CC2)cc1[K+],3,0.0
2,2,N.N.N.N.N.N.N.N.N.O=P(O)(O)O,41,2.0
3,3,[CH][C@]12[CH]O[C@@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CC[C@]3(C(=O)NCCCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)O)CC[C@]12C,7,10.0
4,4,[N+]c1ccc(N2N=C(c3cccnc3)/C(=N\Nc3nc4ccc([N+](=O)[O-])cc4s3)C2=O)cc1,7,21.5
5,5,[C-][N+]c1ccc2c(n1)OC1(CCOCC1)CN(Cc1cc([C@H](CC(=O)O)c3ccc4c(nnn4C4CC4)c3C)ccc1C)S2(=O)=O,4,18.5
6,6,[C-][N+]c1cn2c(n1)OCC(OCc1ccc(-c3ccc(OC(C)C)nc3)cn1)C2,4,16.0
7,7,[C-][N+]c1cn2c(n1)OCC(OCc1ccc(-c3ccc(OCCOC)nc3)cc1)C2,4,19.0
8,8,N#[N+]c1cc(F)ccc1S(=O)(=O)N=C=S,93,12.0
9,9,N#[N+]c1cc([N+](=O)[O-])ccc1Sc1ccccc1N=C=S,93,15.0
10,10,N#[N+]c1cc([N+](=O)[O-])ccc1NCCn1ccc(N=C=S)nc1=O,93,11.5
11,11,N#[N+]c1cc([N+](=O)[O-])ccc1NCCN=C=S,93,18.0
12,12,N#[N+]c1cccc(NC(=O)CN=C=S)c1,93,17.5
13,13,N#[N+]c1ccc(S(=O)(=O)NCCCCN=C=S)cc1[N+](=O)[O-],93,28.5
14,14,N#[N+][C@@H]1C[C@@](N=[N+]=[N-])(c2cc(N=C=S)ccc2N=[N+]=[N-])C[C@H]1C(=O)O,93,14.0
15,15,N#[N+]c1cc([N+](=O)[O-])ccc1S(=O)(=O)N=C=S,93,9.0
16,16,N#[N+]c1ccc(C2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(c4ccc(C(=O)Nc5ccc(N=C=S)cc5)cc4)C(=O)N23)cc1,93,31.0
17,17,N#[N+]c1cc(-c2ccnc(Nc3ccc(N=C=S)cc3)n2)cnc1N1CCC[C@@H](F)C1,93,15.5
18,18,N#[N+]c1cccc(N=C=S)c1,93,25.5
19,19,O=S(=O)(NCCCCN=C=S)NCCCCN=C=S,58,4.5
20,20,Cc1cc(Nc2cc(N3CCCCC3)nc(Nc3ccc(C(=O)Nc4cc(C(=O)NCCCN=C=S)n(CCCN=C=S)c4)cc3)n2)n[nH]1,58,11.0
21,21,CC(C)(C)n1nc(-c2ccc(N=C=S)cc2)cc1N=C=S,58,3.0
22,22,O=C1C(=O)N(Cc2ccc(OS(=O)(=O)c3cccc4c(N=C=S)cccc34)cc2)c2ccc(S(=O)(=O)N3CCC[C@H]3CCN=C=S)cc21,58,3.5
23,23,O=c1nc(N=C=S)ccn1C1OC(COS(=O)(=O)NCCCCCN=C=S)C(O)C1O,58,7.5
24,24,COc1ccc(C(=O)NCCCCN=C=S)cc1OCCN1CCC(C)(C)c2cc(N=C=S)ccc21,58,13.5
25,25,CC(C)[C@H](NC(=O)c1cc(-c2ccc(NC(=O)CCCN=C=S)cc2)n[nH]1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C=S)C(=O)Nc1ccc([N+](=O)[O-])c2ccccc12,58,16.0
