,Unnamed: 0,smiles,cluster_id,score
3,3,[CH][C@H](OC(C)=O)C(=C)CC[C@@]12[C]C[C@]1(CC)C[C@H](C)[C@@H]([C@@H](CC)C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]1C)O2,4,12.5
4,4,[CH]CC1(OC(=O)CN2C(=O)c3ccccc3C2=O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,4,14.0
5,5,C/C=C(\C)C(=O)O[C@H]1[C@H](OC(C)=O)[C@@]2(C)[C@@H](C[C@@H]3O[C][C@@]32OC(=O)CCC(=O)OCc2ccccc2)[C@]2(C)C(=O)C[C][C@@]12OC(C)=O,4,12.0
7,7,C=C1C(=O)[C@@]23O[C@H]1[CH][C@H](OC(C)=O)[C@@H](C)[C]2[C@@H](OC(=O)Cc1ccc(Cl)c(Cl)c1)CC(=O)[C@@]1(C)[C]O[C@H]1[C@H](O)C3=O,4,11.0
8,8,C=C1[C@@H]2[C@@H](OC(C)=O)[C@H](c3ccc(O)c(O)c3)O[C@@H]2[C@@H]2[C@@H](C)[C@@H](O)[C@H]3O[C][C]3[C@@]2(C)[C@@H](OC(C)=O)[CH][C@H]1OC(C)=O,4,12.5
10,10,CC(=O)O[C@H]1C(=O)[C@H](C)[C]2CC=C(C)[C@]3(C)[C]O[C@H]3[CH][C@H](OC(=O)/C=C/c3ccccc3)[C@]2(C)[C@@H]1OC(=O)c1ccccc1,4,12.5
12,12,C=C1[C@H]2[C@H](O[C@@H](c3ccc([N+](=O)[O-])cc3)C[C@@H]2O)[C@@H]2[C@@H](C)[C@@H](OC(C)=O)[C@H]3O[C][C]3[C@]2(C)[C@@H](OC(C)=O)[CH][C@H]1OC(C)=O,4,14.0
13,13,C=C1C2[CH][C@@H](OC(C)=O)C(=O)C(C)(C)[C]3COC3[CH][CH][C@H](OC(C)=O)[C@]2(C)[C@H](OC(C)=O)C[C@H]1OC(=O)/C=C/c1ccccc1,4,13.5
19,19,C=C1[C@H](OC(=O)/C=C/c2ccccc2)C[C@@H](OC(C)=O)[C@@]2(C)[C@@H](OC(C)=O)[CH][CH]C3=C(C)C(=O)C[C](C(OC(C)=O)[C@H]12)C3(C)C,3,12.5
27,27,O=c1c2cc([N+](=O)[O-])ccc2nc(NC(=S)N2CCN(c3ccccc3)CC2)n1[C@@H]1[CH]C[CH][CH]C1,3,21.0
29,29,C=C1O[C@@H](C(C)(C)O)[C@H](O)C=C1C[C@]1(C)[C@@H]2OC[C]2C[C][C@@]2(C)[C@H](/C=C/C3=CCOC3=O)C(=C)[C@@H](OC(=O)/C=C/c3cccnc3)C[C@@H]21,3,12.0
33,33,[CH][C@@H]1[C@@H](O)[CH]C2[C@@](O)(CO)CO[C@@]21[C@@H](OC(=O)c1ccccc1)[C@@H]1[C@]2(C)CC[C@H]3OC[C@]3(O)[C@@H](OC(=O)/C(C)=C/C)C(=O)[C@@]12C,3,12.5
36,36,C=C1[C@@H]2[C@@H](OC(C)=O)CC(=O)C(C)(C)[C]3CO[C@H]3[CH][CH][C@H](OC(C)=O)[C@]2(C)[C@H](OC(C)=O)C[C@H]1OC(=O)C=Cc1ccccc1,3,12.5
38,38,C=C1/C(=C/C(=O)CC(C)C)[C@H]2OC(C)(C)O[C]2C[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@]2(C)[C]C[C@@H](OC(C)=O)[C@@](C)(COC(C)=O)[C@H]2C[C@@H]1OC(=O)/C=C/c1ccccc1,3,11.5
42,42,C=C1O[C@@H](C(C)(C)O)[C@H](O)C=C1C[C@]1(C)[C@@H](OC(C)=O)C[C][C@]2(C)C(=C)[C@H](OC(=O)c3ccccc3)[C@@H](OC(C)=O)[CH][C@H]12,3,11.0
46,46,C=C1O[C@@H](C(C)(C)OC(C)=O)[C@H](O)C=C1C[C@]1(C)[C@@H](OC(C)=O)C[C][C@]2(C)C(=C)[C@H](OC(=O)/C=C/c3ccccc3)[C@@H](OC(C)=O)[CH][C@H]12,3,16.0
49,49,C=C1O[C@@H](C(C)(C)O)[C@@H](O)C=C1C[C@]1(C)[C@@H](OC(C)=O)C[C][C@]2(C)C(=C)[C@H](OC(=O)/C=C/c3ccccc3)[C@@H](OC(C)=O)[CH][C@H]12,3,13.5
51,51,C=C1[C]2[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]3C4(OC(=O)C(C)=C4CC)[C@]4([CH][CH][C@H](OC(C)=O)[C@]2(C)[C@H](OC(C)=O)C[C@H]1OC(=O)/C=C/c1ccccc1)OC[C@]34C,3,13.5
