,Unnamed: 0,smiles,cluster_id,score
0,0,N#[N+]c1ccc(Cn2cncc2CN2CCN(c3ccc(F)c(F)c3)CC2)cc1,93,16.5
1,1,CC(C)=CCC/C(=C(/c1ccc(O)cc1)c1ccc(C(=O)[O-])cc1)c1ccc(OP(=O)([O-])[O-])cc1.O[Na+].[Na+].[Na+].[Na+],3,0.0
2,2,C[Na+].Nc1nc2c(ncn2[C@@H]2O[C@@H]3COP(=O)(O)O[C@H]4[C@@H]5OC[C@]4(COP(=O)(S)O[C@@H]2[C@@H]3F)O[C@H]5n2nnc3c(=O)[nH]ccc32)c(=O)[nH]1,3,0.0
3,3,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2C[C@H]3OC[C]N(S(=O)(=O)c4ccc(O[C@@H]5C[C@@H]6CN([C]CO6)C5)cc4)[C@H]3C2)cc1,4,6.5
4,4,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2C[C@H]3OC[C]N(C(=O)O[C@H]4C[C@@H]5CN([C]CO5)C[C@H]4C)[C@H]3C2)cc1,4,8.0
5,5,[CH]Oc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2C[C@H]3OC[C]N(C(=O)OC(C)(C)C)[C@H]3C2)cc1,4,14.0
6,6,CN1C2CC[C@@H]1CC(c1ccc(I)cc1)[C@H]2C(=O)OCCCCCCCCCCCCOCC[N+],5,15.0
7,7,[C][C@H]1CN(S(=O)(=O)C2CN(C(=O)C3CC3)C2)CCN1c1ccnc(-c2cnc3ccc(C(F)(F)F)cn23)n1,5,8.0
8,8,[C]C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOCCOCCOCCOCCOCCOCCOCCOCC#CC#Cc2ccc(C[C@@H]3CCc4cc(C(=O)N5CCOCC5)ccc43)cc2)CC1)C1CCCCC1,5,11.0
9,9,[N+]CCCCCCC/C=C\CCCCCC(=O)c1ncco1,5,12.5
10,10,N#CSC[C@H]1O[C@@H](n2cnc3c(NCc4cccc5ccccc45)ncnc32)[C@H](O)[C@@H]1O,23,11.5
11,11,CN1C(=O)[C@H](NC(=O)[C@H](Cc2ccc(NC(=O)c3cccnc3)cc2)NC(=O)[C@H](CSC#N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)CCc2c[nH]c3ccccc23)N=C(c2ccccc2)c2ccccc21,23,17.0
12,12,N#CSC[C@H]1O[C@@H](n2cnc3c(NCc4cccc(Cl)c4)ncnc32)[C@H](O)[C@@H]1O,23,15.0
13,13,CN1C(=O)[C@H](NC(=O)[C@@H](Cc2ccc(NC(=O)/C=C/c3cccnc3)cc2)NC(=O)[C@H](CSC#N)NC(=O)c2cccc([N+](=O)[O-])c2)N=C(c2ccccc2)c2ccccc21,23,18.0
14,14,CCOC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N1[C@H](C(=O)Nc2ccc3c(c2)CCN3C(=O)OC)[C@H]1C(=O)N1CC[C@H](n2cc(C3CC3)nn2)[C@@H]1CSC#N)C(C)C,23,12.0
15,15,CN1C(=O)[C@H](NC(=O)[C@@H](Cc2ccc(NC(=O)c3cccc(NC(=O)c4ccccc4)c3)cc2)NC(=O)C(CSC#N)NC(=O)CNC(=O)c2ccccc2)N=C(c2ccccc2)c2ccccc21,23,17.0
16,16,N#CSC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@H](O)[C@@H]1O,23,9.0
17,17,N#CSC[C@H]1O[C@@H](n2cnc3c(NCc4cc(F)cc(F)c4)ncnc32)[C@H](O)[C@H]1O,23,9.0
