,Unnamed: 0,smiles,cluster_id,score
0,0,[C-][N+]c1cn2c(n1)OCC(OCc1ccc(-c3ccc(OC(C)C)nc3)cc1)C2,10,16.0
2,2,[C]C12CCC(=NOc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])CC1C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,3,23.5
6,6,CS(=O)(=O)CCSCCC(NC(=O)C(Cc1ccc(N=C=S)cc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCCCCCN=C=S)C(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(N)=O,82,15.0
7,7,NC(N)=N[C@H]1C[C@H](N=C(N)N)[C@@H](O)C[C@@H]1Oc1ccc(NC(=O)CCCCCCCC(=O)NCCCCC(=O)Nc2ccc(C(=O)Nc3ccc(N=C=S)cc3)cc2)cc1N=C=S,82,12.5
9,9,NC(=O)CNC(=O)[C@H](CCCN=C=S)NC(=O)[C@@H]1CSSC[C@H](NC(=O)CCCN=C=S)C(=O)N[C@H](Cc2ccc(O)cc2)C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1,82,11.0
13,13,Cc1c(C(=O)N[C@@H](Cc2ccc(N=C=S)cc2)C(=O)NCCCCN=C=S)oc2c([N+](=O)[O-])cccc12,82,13.5
15,15,O=[N+]([O-])c1ccc(NCCCN=C=S)c(S(=O)(=O)NCCCCN=C=S)c1,82,21.0
17,17,N#CSC(c1ccc([N+](=O)[O-])cc1)(c1ccc([N+](=O)[O-])cc1)c1ccc([N+](=O)[O-])cc1,34,40.0
18,18,N#CSC(CC=Cc1ccccc1)(CN1CCOCC1)c1cccc(N=[N+]=[N-])c1,34,25.0
19,19,N#CS/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,34,18.0
20,20,N#CSC(=C\c1ccc(Oc2ccc([N+](=O)[O-])cn2)cc1)/C=C/S(=O)(=O)c1ccccc1,34,20.5
21,21,N#CSc1ccc([N+](=O)[O-])cc1S(=O)(=O)Nc1ccccc1C(=O)N1CCN(C(=O)c2ccco2)CC1,34,23.0
23,23,N#CSC(CC=Cc1ccccc1Oc1ccccc1)c1ccc([N+](=O)[O-])cc1,34,20.0
26,26,N#CSC(/C(=C\c1ccc[nH]1)NC(=O)c1ccccc1)=C1/C(=O)Nc2ccccc21,34,12.5
29,29,C[N+](C)(CCCCCC[N+](C)(C)CCCN1C(=O)c2cccc3cccc(c23)C1=O)CCCN1C(=O)c2cccc3cccc(c23)C1=O,84,11.5
30,30,C[N+](C)(CCCC[N+](C)(C)CC(=O)OCC1OC(n2cc(C[N+]3(C)CCCCCC3)c3cc(F)ccc32)C(O)C1O)CCNC(=O)c1ccc2c(C3CCCCC3)c3n(c2c1)CCCCC3,84,18.0
33,33,C=CC[N+](C)(C)CCC(=O)Nc1ccc2c(c1)C(=O)c1ccc(NC(=O)CC[N+](C)(C)CCCNC(=O)CC[N+]3(C)CCCC3)cc1C2=O,84,14.0
34,34,CC[N+](C)(CC)CCOC(=O)c1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(C(=O)OCC[N+](C)(CC)CC)c(OC)c3)cc2)cc1NC(=O)c1ccc2c(ccn2Cc2ccccn2)c1,84,21.0
35,35,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCNC(=O)CC[N+](C)(C)CC(=O)NCC1OC(c2ccc(NC(=O)CNCCCCNC(=N)N[N+](C)(C)CC)cc2)C(O)C1O,84,11.5
37,37,C[N+](C)(C)CCCCCCCCCCCCCC(=O)OC[C@H]1O[C@@H](C[N+](C)(C)C)[C@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,84,25.5
38,38,CCOC(=O)C(C)NP(=O)(OCC1OC(n2cc(C=Cc3ccc(N=[N+]=[N-])cc3)c(=O)[nH]c2=O)CC1N=[N+]=[N-])Oc1ccccc1,83,15.0
40,40,C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)Nc4ccc(C(=O)Nc5cc(C(=O)NCCCCN=[N+]=[N-])n(CCCCN=[N+]=[N-])c5)cc4)c(OCCOCCOC)cc23)c1,83,19.5
41,41,Cc1ccc(S(=O)(=O)N2CCC(N=[N+]=[N-])(C(=O)NCCCCN=[N+]=[N-])CC2)cc1,83,26.5
42,42,CC1(C)COP(=O)(CCNc2ccc(CP(=O)(OCc3ccc(N=[N+]=[N-])cc3)OCc3ccc(N=[N+]=[N-])c([N+](=O)[O-])c3)cc2)OC1,83,13.5
43,43,C=C1CCC2C(C)(COC(=O)c3ccc(N=[N+]=[N-])cc3)C(OC(=O)c3ccc(N=[N+]=[N-])cc3)CCC2(C)C1CC=C1C(=O)OCC1O,83,39.5
44,44,[N-]=[N+]=NCCCC(=O)OC(COC(=O)C(Cc1ccccc1)N=[N+]=[N-])CO[N+](=O)[O-],83,27.5
46,46,CC(C)C[C@H](NC(=O)[C@H](Cc1cccc2ccccc12)NC(=O)N1CCC(N=[N+]=[N-])CC1)C(=O)N[C@H](C(=O)N1CCC(N=[N+]=[N-])CC1)c1ccccc1,83,29.5
47,47,Cc1cc(SC2=C(O)OC(CCc3ccc(N=[N+]=[N-])cc3)(c3ccc(N=[N+]=[N-])cc3)CC2=O)c(C(C)C)cc1NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,83,22.5
48,48,COc1ccc([N+](=O)[O-])cc1CSCC(NC(=O)C1NC(CN=[N+]=[N-])CN1C(=O)C(Cc1ccccc1)N=[N+]=[N-])C(=O)N1CCC(OC(C)=O)CC1,83,33.0
49,49,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CC[C@]3(C(=O)N3CCN(C(=O)/C(=N/OCc4ccc([N+](=O)[O-])cc4)c4ccc(OC)cc4)CC3)CC[C@]12C,2,26.0
51,51,CC(=O)O[C@H]1[C@@H]2[C@@H]([C@H](OC(=O)c3ccccc3)[C@H]3[C@@]2(C)CC[C@H]2C(C)(C)[CH]CC[C@]23OC(C)=O)[C@@]2(C)CC[CH]C(C)(C)[C@@H]2C[C@@H]1O,2,12.0
52,52,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CC[C@]3(C(=O)NCCNC(=O)c3ccc(Cl)cc3)CC[C@]12C,2,13.5
54,54,[CH][C@]12CO[C@@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CC[C@]3(C(=O)Nc3nn[nH]n3)CC[C@]12C,2,11.0
57,57,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CC[C@]3(C(=O)N3CCN(C(=O)/C(=C/c4ccc([N+](=O)[O-])cc4)S(=O)(=O)c4ccc(OC)cc4)CC3)CC[C@]12C,2,11.0
58,58,[CH][C@]12CO[C@@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CC[C@]3(C(=O)OCc3cn(-c4ccc(C)cc4)nn3)CC[C@]12C,2,17.5
59,59,[CH]C(C(=O)N(C)Cc1ccc(C(CCC2CCCCC2)CC(=O)N2CCCCCC2)cc1)c1ccc(NS(C)(=O)=O)c(F)c1,2,11.5
61,61,CC(C)C(O)(C(=O)OC[C@]12C[C@H]1[C@@H](c1ccccc1)[C@@H](OC(=O)c1ccc(Br)cc1)[C@@H]1[C@]3(O)CC[CH]C(C)(C)[C@@H]3CC[C@@]12C)C(C)C,1,17.0
63,63,C=C1[C]2[C@@H](C=C(C)[C@@H](OC(=O)[C@@H](C)C(F)(F)F)C[C@H]2OC(=O)C2=CCCCC2)OC1=O,1,11.5
68,68,CC1(C)[C]2C[C@@H]1CC=C2CN1CCC(NC(=O)CC(=O)NC(Cc2c[nH]c3ccc(O)cc23)C(=O)Nc2ccc(Cl)c(Cl)c2)CC1,1,12.5
70,70,C=CCn1c2c(c3ccc(F)cc31)CCN(S(=O)(=O)CC1(NC(=O)N[C@H](C(=O)N3C[C@H](Cl)[CH][C@H]3C(=O)NCc3ccccc3Cl)C(C)(C)C)CC1)C2,1,16.5
75,75,CN(C)N=Nc1ccc(CC(C)(NC(=O)C(Cc2ccc([N+](=O)[O-])cc2)N=O)C(=O)NC(CCCCN)C(=O)NC(CC(=O)O)C(N)=O)cc1,81,12.0
81,81,CC(N=O)c1ccc(OCCCOc2cc(-c3ccccc3CN=O)ccn2)cc1,81,12.5
82,82,O=C(NC(Cc1cccc([N+](=O)[O-])c1)C(=O)NCCN=C=S)c1ccc([N+](=O)[O-])cc1Cl,93,12.5
83,83,COc1ccc([N+](=O)[O-])cc1N=C=S,93,28.0
84,84,CC(C)(C)n1nc(-c2ccc(N=C=S)cc2)c(-c2ccc([N+](=O)[O-])cc2)c1N=Nc1c(O)cc(S(=O)(=O)O)c2ccccc12,93,17.0
85,85,O=[N+]([O-])c1ccc(OS(=O)(=O)NCCCCCN=C=S)cc1,93,11.5
86,86,O=C1C(=O)N(Cc2ccc([N+](=O)[O-])cc2)c2ccc(S(=O)(=O)N3CCC[C@H]3CN=C=S)cc21,93,36.0
87,87,N#Cc1cc([N+](=O)[O-])ccc1S(=O)(=O)Nc1cccc(C(=O)NCCCN2CCN(CCCN=C=S)CC2)c1,93,26.0
88,88,N=C(N[C@@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)N1CCC(CCCC(N)=O)(CCN=C=S)CC1)N[N+](=O)[O-],93,26.5
89,89,O=C(/C=C/Sc1ccc([N+](=O)[O-])cc1)NCCCCN=C=S,93,21.5
93,93,COc1cc2c(Oc3ccc(N/C=C4\C(=O)NC(=O)N(c5ccc([N+](=O)[O-])cc5)C4=O)cc3F)ccnc2cc1OCCCN1CCC(C)CC1,66,26.0
94,94,CC(C)[C@@H]1N(C(=O)C(C)(C)C)CC[C@@]12C(=O)N(CC(=O)N1CCc3ccccc3C1)C(=O)N(Cc1ccc3ncccc3c1)C2=O,66,19.5
97,97,O=C1NC(=O)C(=Cc2ccc(OCc3ccccc3Br)c(OCc3ccc([N+](=O)[O-])cc3)c2)C(=O)N1,66,22.0
98,98,Cc1ccc(N2C(=O)NC(=O)/C(=C\c3ccc(-c4ccc([N+](=O)[O-])cc4[N+](=O)[O-])o3)C2=O)cc1,66,17.5
103,103,CN1C(=O)N(C)C(=O)C2(Cc3c(ncn3CCCc3ccccc3)CN2Cc2ccc(Cl)cc2)C1=O,66,13.5
