,Unnamed: 0,smiles,cluster_id,score
11,11,COC(=O)c1ccc(CCCCCCCCCCCCCC(=O)OCC(CO)(COP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)nc(N)nc43)[C@H](O)[C@@H]2O)OC(=O)CCCCCCCCCc2ccc(C)cc2)cc1,5,21.0
14,14,CCCCCCCCCCCCCCCC(=O)OC[C@@H](CSCC(N)C(=O)N[C@@H](COP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](F)[C@@H]1O)[C@H](N)C(N)=O)OC(=O)CCCCCCCCCCCC,5,17.0
15,15,CCCCCCCCCCCCCCCCSCC(COP(=O)(O)OC[C@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=O)C[C@@H]1N=[N+]=[N-])OC(=O)CCCCCCCCCCCCC,5,28.0
24,24,CCCCCCCCCCCCCCCC(=O)OCCCCOP(=O)(OCc1ccc(OC(=O)CCCCCCCCCCC)cc1)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N=C(N)N)nc2=O)[C@H](O)[C@@H]1O,5,15.5
25,25,CCCCCCCCC=CCCCCCCCC(=O)OC(COP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(F)C1O)CSCCCCCCCCCCCCCC,5,12.0
26,26,CCCCCCCCCCCCCCCCC(=O)O[C@H](COCCCCCCCCCCCC)COP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)nc(N)nc32)[C@H](F)[C@@H]1O,5,14.0
30,30,CCCCCCCCCCCCCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)CC,5,17.0
32,32,CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(F)(F)C1O)OC(=O)CCCCCCCCCCCCCCCC,5,13.5
33,33,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCC)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,5,14.0
35,35,CO[Si](C)(C)C(C)(C)CCCCCCCCCCCCCCCCCC(=O)NCCCOP(=O)(OCC1OC(n2ccc(N)nc2=O)C(F)C1O)Oc1ccccc1OC(F)(F)F,5,19.0
36,36,CCCCCCCCCCCCCC(=O)Oc1ccc(COP(=O)(OCc2ccc(OC(=O)CCCCCCCCC)cc2)OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(N)nc3=O)[C@H](F)[C@@H]2O)cc1,5,15.5
38,38,c1ccc(CCN(CCCCCCCCCCC[P+](CCCCCCNCc2ccccc2)(CCCCCCNc2ccccc2)CCCCCNCc2ccccc2)Cc2ccccc2)cc1,5,15.0
39,39,CCCCCCCCC=CCCCCCCCC(=O)N[C@@H](COP(=O)(O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](F)[C@@H]1O)[C@H](O)C(=O)NCCCCCCCCCC,5,20.0
48,48,CCCCCCCCCCCCCCCC(=O)OCCSC[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(N)=O,5,13.5
51,51,O=C(CCl)NCCCCCCCCCCCCNC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CO)NC(=O)NCCCCCCCCCCCCNC(=O)NC(CO)Cc1ccc(O)cc1,5,14.5
54,54,C=C(CCC12OC(C(=O)O)C(OCCCCCCCCCC)(C(=O)O)C(C(=O)O)(O1)[C@H](OC(=O)OCCCC/C=C\C(C)CCCCCC)[C@H]2O)[C@@H](OC(C)=O)[C@H](C)Cc1ccccc1,5,16.5
55,55,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC[C@H]1OC(n2ccc(N)nc2=O)[C@H](F)[C@@H]1O)OC(=O)CCCCCCCCCC,5,13.5
56,56,CCCCCCCCCCCCCCCOCCCOP(=O)([O-])CO[C@H](CCn1cnc2c(=O)[nH]c(N)nc21)COC(=O)CCCCCCCCCC,5,16.5
58,58,CCCCCCCCCCCCCCCC(=O)O[C@H](COCCCCCCCCCCCCCC)COP(=O)([O-])OC[C@H]1OC(n2ccc(N)nc2=O)[C@H](F)[C@@H]1O,5,15.0
59,59,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](F)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCCCCC,5,15.0
60,60,CCCCCCCCCCCCCCCCCCOCCSCC(COP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(F)C1O)OC(=O)CCCCCCCCCCCCCCCC,5,13.0
61,61,CCCCCCCCCCCCCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)O,5,13.5
64,64,CCCCCCCCCCCCCCCC(=O)O[C@H](CCCNC(=N)N)C(=O)NCCCC[C@H](NC(C)=O)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(N)=O)[C@@H](C)O,5,14.0
66,66,CCCCCCCCCCCCCCCCCC(=O)O[C@H]1[C@H](OCC)[C@@H]([C@@H](OC(C)=O)[C@@H](COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCC)O[C@H]1n1ccc(N)nc1=O,5,12.0
70,70,CCCCCCCCCC=CCCCCCCCCCC(=O)NC(COP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(F)C1O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCC(=O)O,5,13.5
