,Unnamed: 0,smiles,cluster_id,score
1,1,CC(C)=CCC/C(C)=C/COC(=O)c1cc(O)cc(O)c1CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC1OC1(C)C,59,11.5
2,2,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOc1ccc(C2CC(=O)c3ccc(O)cc3O2)cc1CC=C(C)C,59,16.0
3,3,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1cc(O)ccc1O,59,11.0
4,4,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC1OC1(C)C,59,19.5
6,6,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCCC(C)CCC=C(C)CCC1OC1(C)C,59,16.5
7,7,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1cc(O)ccc1O,59,15.5
9,9,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C/C(C)=C/Cc1ccccc1O,59,17.0
23,23,CC[C@]1(C(=O)N[C@@H](CC(C)C)C(=O)C(=O)NCC(=O)N[C@H](C(=O)OC)c2ccccc2)NC(=O)[C@@H]2Cc3ccc(c(OC)c3)OC/C=C/COc3ccc(cc3)C[C@@H](NC1=O)C(=O)N2,43,12.0
34,34,CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1)[C@H](O)[C@H](O)CCCCCCCCCCCCC,37,13.0
36,36,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(O)C(N)C1OC1OC(CO)C(O)C(O)C1O)C(OCc1ccccc1)c1ccccc1,37,16.5
37,37,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OCc1ccccc1)[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)NCCCCCCCCCCCCC,37,15.0
38,38,Cc1ccccc1CNCCCCCCNCCSSCCNCCCCCCNCCSCCNCCCCCCNCc1ccccc1NCCCCCNCc1ccccc1NCCCCCNCc1ccccc1O,37,12.0
40,40,CCCCCCCCCCCCCCCCOC[C@H](CO[C@H]1O[C@H](COCc2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1)OCc1ccccc1,85,22.0
41,41,CCCCCCCCCCCCCCCCOCC(COCc1ccc(COP(=O)(OCc2ccccc2)OP(=O)(OCc2ccccc2)OCc2cccnc2)cc1)OCc1ccccc1,85,16.5
43,43,CCN1CCN(C2=Nc3cc(Cl)c(Cl)cc3N(NC(=O)CCCCCCCCCCCCCCCCCCCCN3C(=O)/C(=C/c4ccccc4C)SC3=S)c3ccccc32)CC1,85,14.0
