,Unnamed: 0,smiles,cluster_id,score
0,0,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5cccc(F)c5n3[C@H]4C(C)(C)c3nc(C(=O)OCC(F)(F)F)cs3)cc12,1,14.5
1,1,CC(NC(=O)Nc1cccc(NC(=O)C2CC2)c1)c1ccncc1,1,7.0
2,2,O=C(NCc1ccnc(OC2CCC2)c1)c1cnc2n(c1=O)CCS2,1,9.0
3,3,CCOC(=O)c1noc(C(=O)NC2CCOCC2)c1N,1,2.0
4,4,N#Cc1cc2ccc(Cl)cc2nc1OCCN1CCOCC1,1,4.0
5,5,Cc1c(NS(=O)(=O)c2ccc(Cl)cc2Cl)cccc1C(N)=O,1,8.0
6,6,O=C(O)c1cc2c([nH]c1=O)CN(C(=O)C1CC1)CC2,1,4.5
7,7,C=CC(=O)Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn21,1,9.0
8,8,Cc1cc(-c2nnc(SCc3ncc(C(C)C)o3)n2C)no1,1,5.5
9,9,CC(CCC1CCCC1)NC(=O)c1scnc1C1CC1,1,7.5
10,10,Cc1cccc(NC(=O)CC(C#N)c2ccc3c(c2)OCCO3)c1C,1,6.5
11,11,CN1c2ccccc2N(C(=O)c2cc(Cl)c(Cl)[nH]2)C2CCCCC21,1,6.5
12,12,COCCCN(C)C(=O)c1ccnc(OC2CCC2)c1,1,4.5
13,13,CCN(CC)C(=O)C(C)Sc1nccn1C(C)C,1,8.0
14,14,CCc1cc(CN2CCC(F)(CN[C@H]3C[C@@H]3c3ccccc3)CC2)on1,1,17.0
15,15,COc1ccc2c(c1OC)C(=O)OC2Nc1ccc(C)cc1C,1,10.0
16,16,CC(=O)Nc1cccc(CNC(=O)N2CCCCCC2)c1,1,9.0
17,17,O=C(NCCC(O)c1ccco1)c1nc(-c2cccs2)no1,1,14.0
18,18,O=C(NCC1CCN(c2ncccn2)CC1)c1cccc(Cl)c1,1,14.0
19,19,COC(=O)C1(N)CCOc2cc(OC)c(OC)cc21,1,2.0
20,20,COCC(=O)N1CCN(c2nc(N[C@@H]3CCOC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,1,13.5
21,21,C=C1/C(=C/C=C2/CCC[C@]3(C)[C@@H]([C@@H](C)C[C@@H](C)COC(=O)/C=C/c4ccc(O)c(OC)c4)CC[C@@H]23)C[C@@H](O)[C@H](OCC(=O)O)[C@@H]1O,1,14.0
22,22,CN(Cc1n[nH]c2c1CCC2)c1nccc(C2CCCC2)n1,1,9.0
23,23,O=C(CNS(=O)(=O)Cc1ccccc1)N(CC1CC1)c1sc2ccccc2c1Br,1,14.0
24,24,COc1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3ncccn3)ccc12,1,14.0
25,25,Cc1nn(-c2ccc(F)cc2)c2sc(C(=O)NC(C)C)cc12,1,4.5
26,26,CS(=O)c1ccc(NC(=O)c2n[nH]c3c2CCC3)cc1F,1,6.5
27,27,CC(C)(C)c1ccc(CCN2CCN(c3cccc(Cl)c3)CC2)cc1,1,3.0
28,28,O=C1NCN(C(=O)c2ccccc2)C1c1ccccc1,1,6.0
29,29,Cc1cc(CN2CCN(C(=O)c3ccc(F)c(F)c3)CC2)on1,1,12.5
30,30,Cn1ccc2c(O)c(Cc3cc(C(=O)O)ccn3)ccc21,1,4.5
31,31,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)NNC(=O)c3ccccc3O)ccc21,1,14.5
32,32,CN1C2COCC1CC(OC(=O)c1cn(CC3CCOCC3)c3ccccc13)C2,1,13.5
33,33,CC(CC#N)N(C)C(=O)Nc1cccc(COc2cccc(F)c2)c1,1,9.0
34,34,CCC(Oc1ccccc1F)C(=O)Nc1cc(OC)ccn1,1,6.5
35,35,COc1cc(/C=C/C(=O)O[C@@H]2/C=C/C=C/[C@H](C)[C@@H](O)[C@H](C)COC(=O)C(C)(C)CC/C=C/C2)cc(OC)c1OC,1,13.0
36,36,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCC[C@H]3c3ccccc3N3CCCC3c3ccccn3)cc2)cc1Oc1cnc2[nH]ccc2c1,1,9.5
37,37,CCN(CC)C(=O)CCC(=O)Nc1cnc2c(c1)c(C)nn2C,1,6.5
38,38,CN(C)C(=O)COc1cc(C(=O)N2CCC3(CCN(C(=O)C4CC4)CC3)C2)cc(Cl)c1O,1,3.0
39,39,O=C(COc1ccc(S(=O)(=O)N2CCOCC2)cc1)NC1CC1,1,10.0
40,40,COc1ccc2c(N[C@H]3CN4CCC3CC4)noc2c1Cl,1,8.0
41,41,COC(=O)c1cccc(-c2ccc([C@@H]3C[C@@H]3NCC3CN(Cc4ccccc4)C3)cc2)c1,1,13.5
42,42,Cc1c(C#N)c2ccccc2n1CC(O)COc1ccccc1,1,14.0
43,43,CC1CCN(C(=O)CNc2cc(C(N)=O)ccc2N2CCCC2)CC1,1,10.0
44,44,CC(Sc1nnc(-c2cccc(Cl)c2)o1)c1nncn1C,1,12.5
45,45,CCc1cc2c(=O)n(CC(=O)NCC3CC=CCC3)cnc2s1,1,6.5
46,46,Cc1cccc(N(C)S(=O)(=O)c2cn[nH]c2)c1C,1,2.0
47,47,Nc1ccc2oc3c(=O)n(CCO)nc(-c4ccco4)c3c2c1,1,8.0
48,48,Cc1ccc2c(c1)NCCN2C(=O)C1Cc2ccccc2C(=O)O1,1,12.5
49,49,Cc1ccc(C(=O)N(C)C(C#N)c2ccccc2F)cc1,1,10.5
50,50,CN(C)C(=O)[C@@H](c1cccc(-c2ncc(C(N)=O)s2)c1)[C@H]([NH3+])C(=O)N1CC[C@H](F)C1,1,13.0
51,51,COC(=O)c1ccc(NC(=O)c2ccc(S(C)(=O)=O)cc2)cc1,1,10.5
52,52,CC(=O)C(C)Sc1nnc(-c2ccoc2C)n1C,1,15.0
53,53,O=C(NCCC(=O)N1CCCC1)Nc1ccccc1-n1cccn1,1,7.5
54,54,COc1ccc(NC(=O)CN2C(=O)C(C)Oc3ccccc32)cc1,1,8.0
55,55,CC(=O)N1CCCc2cc(S(=O)(=O)Nc3ccc(C)cc3C)ccc21,1,17.5
56,56,COc1ccc(-c2ocnc2C(=O)N2C3CCC2C(COc2ccccn2)C3)cn1,1,9.0
57,57,Cc1ccc(-c2c(C)c3c(c(C)c2[C@H](OC(C)(C)C)C(=O)O)CN(C(=O)c2ccccc2)C3)cc1,1,11.0
58,58,COc1ccccc1S(=O)(=O)c1cnc2ccccc2c1,1,8.0
59,59,CCNC(=O)C1CC(=O)N(c2ccc(Cl)c(Cl)c2)C1,1,2.0
60,60,Cc1cc(C)n(CC2CCCN2C(=O)c2cnc3cccnn3c2=O)n1,1,11.0
61,61,CCC(C#CC(=O)N1CCOCC1)n1c2cc(C(F)(F)F)c(F)cc2c2[nH]ncc21,1,2.0
62,62,Cc1cc(NC(=O)C(C)NC(=O)CC(C)(C)C)ccc1Br,1,5.5
63,63,CCOC(=O)N1CCN(C(=O)NC2CCCC2)CC1,1,3.0
64,64,Cc1ccc(SCC(=O)Nc2ccc(N)cc2C)cc1,1,8.5
65,65,O=S(=O)(NCC1CCCO1)c1cccc(Br)c1,1,5.5
66,66,CO[C@H]1C2C(=O)OCC(=C(C3CCCC3)N2C(=O)/C=C/c2cccc(C(F)(F)F)c2)N1CCc1ccccc1,1,6.5
67,67,Nc1nc(N)nc(COC(=O)Cc2ccc(F)cc2F)n1,1,11.5
68,68,COc1cccc(CCCn2cc(N)cn2)c1,1,8.0
69,69,NS(=O)(=O)c1ccc(NC(=O)NCc2c(F)cccc2F)cc1,1,9.0
70,70,Cc1noc(C2CCCCN2C(=O)COCC2CCCO2)n1,1,2.0
