,Unnamed: 0,smiles,cluster_id,score
0,0,N#[N+]c1c(Cl)cc(/C=C/c2cccc([C@@H](CCc3ccccc3F)SCC3(C(=O)NCc4ccccc4)CC(=O)NC3=O)c2)c2ccc(F)cc12,46,14.0
3,3,CCOCCCNC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCCCCC2)C1c1ccc([N+](=O)[O-])cc1,83,23.5
4,4,CCOC(=O)C1=C(C)NC(C)=C(C(=O)Nc2cccc(Br)c2)C1c1csc(N)n1,83,12.5
10,10,COC1=CC(c2ccc(N(C)C)cc2)=NC/C1=C\c1ccc(F)cc1,83,17.0
13,13,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2C[C@H]3OC[C]N(C(=O)OC(C)(C)C)[C@H]3C2)cc1,2,14.5
14,14,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2C[C@H]3OC[C]N(Cc4ccccc4)[C@H]3C2)cc1OC,2,20.5
15,15,N[C@H]1CC[C@H](C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C[C@H](Cc2ccccc2)NC(=O)O[C@H]2C[C@H]3OC[C]N(S(=O)(=O)c4ccccc4)[C@H]3C2)CC1,2,20.5
16,16,CCOc1ccc2c(c1)N1C(=O)[C]C[C@@H]1[C@@H](C)[C@@H](NC(=O)Cc1ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc1)C2,2,11.5
18,18,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2C[C@H]3OC[C]N(Cc4ccc5c(c4)OCO5)[C@H]3C2)cc1,2,13.5
19,19,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NCC(=O)O[C@@H]1C[C@@H]2[C@@H](C1)OC[C]N2Cc1ccccc1)S(=O)(=O)c1ccc(N)cc1,2,11.0
35,35,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(N=O)C(=O)NC4CN(c5ccncc5)C4)cc3)NC(=O)NC1=O)C2,45,15.0
36,36,COc1ccc2c(c1F)C(=O)N(C[C@@]1(C#Cc3ccc(C(N=O)N4C[C@@H]5C[C@H]4CN5)cc3)NC(=O)NC1=O)C2,45,13.5
43,43,CN1C(=O)[C@@H](NC(=O)c2n[nH]c(Cc3ccccc3)n2)COc2ccc(CN=O)cc21,45,12.5
45,45,COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3ccc(C(N=O)N4C[C@@H](O)C[C@H]4CO)cc3)NC(=O)NC1=O)C2,45,15.0
46,46,CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(=O)[C@@]1(C)CO1,50,33.0
47,47,CC(C)C[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)N=[N+]=[N-])C(C)(C)C)C(=O)[C@@]1(C)CO1,50,25.5
