,Unnamed: 0,smiles,cluster_id,score
0,0,C=C1[C@H]2[C@H](O[C@@H](c3ccc(N(CC)CC)cc3)C[C@@H]2O)[C@H]2[C@@H](C)[C@@H](OC(=O)CC(C)C)[C@H]3O[C][C]3[C@]2(C)[C@@H](OC(C)=O)[CH][C@H]1OC(C)=O,3,16.5
2,2,[I-].[N+]Oc1ccc2c(c1)CCC2C(=O)NCCCCCNC(=O)c1ccccc1NC(=O)c1ccc([N+](=O)[O-])cc1,4,31.5
4,4,C=C1[C@@H]2[C@@H](OC(C)=O)CC(=O)C(C)(C)[C]3CO[C@H]3[CH][CH][C@H](OC(C)=O)[C@]2(C)[C@H](OC(C)=O)C[C@H]1OC(=O)/C=C/c1cccnc1,4,13.5
9,9,C/C=C(\C)C(=O)O[C@H]1[C@H](OC(C)=O)[C@@H]2[C@](C)(C3=CC(=O)OC3(O)O)C[C][C@]2(COC(C)=O)[C@]23O[C]2[C@@H](OC(C)=O)[C@]2(C)C[C@@]1(O)[C@]32O,4,15.5
12,12,C=C1O[C@@H](C(C)(C)O)[C@H](O)C=C1C[C@]1(C)[C@@H](OC(C)=O)C[C][C@]2(C)C(=C)[C@H](OC(=O)/C=C/c3ccccc3)[C@@H](OC(C)=O)[CH][C@H]12,4,12.5
14,14,CCC1(OC(=O)CNC(=O)c2ccccc2F)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,13.5
15,15,CC[C@@]1(OC(=O)CNC(=O)COc2ccc(C(=O)OC)cc2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,18.0
17,17,C=C1[C@@H](OC(=O)C=Cc2ccccc2)C[C@H]2[C@@](C)([C]C[C@@H](OC(C)=O)[C@@]2(C)COC(C)=O)[C@@H]1C[C@H]1OC(=O)C[C@@H](OC(C)=O)[C@]1(C)COC(C)=O,2,13.0
18,18,CCC1(OC(=O)CNC(Cc2c[nH]c3ccccc23)C(=O)O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,12.0
19,19,CC[C@]1(OC(=O)CN2CCN(CCOC(=O)Oc3ccccc3)CC2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCCO3,2,13.5
21,21,CCC1(OC(=O)CCC(=O)O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,21.0
22,22,O=C(c1ccc([N+](=O)[O-])cc1)N1[C][C@H](c2cn(-c3ccccc3)nc2-c2ccc([N+](=O)[O-])cc2)[C@@H](c2ccc([N+](=O)[O-])cc2)C12C(=O)N(Cc1ccc([N+](=O)[O-])cc1)C2=O,2,76.5
23,23,CC[C@@]1(OC(=O)CN(C)C)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,17.5
24,24,CCC1(OC(=O)CN/C(Cc2ccc(OC)cc2)=N/S(=O)(=O)c2ccc(C)cc2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,27.0
26,26,[CH][C@@H]1[C@@H]2CO[C@]1([C@@H](OC(=O)c1ccccc1)[C@H]1[C@]3(C)CC[C@@H](OC(=O)CC)[C@@H](OC(=O)CCC)C(=O)[C@@]13C)[C@@](C)(O)[C@@H](OC(=O)CC(C)C)C(=O)C2(C)C,2,12.0
28,28,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(N=[N+])C[C@@H]4C[C@H](OC(=O)c5ccc([N+](=O)[O-])cc5)CC[C@]4(C)[C@H]3C[C@H](OC(=O)CCc3cccc([N+](=O)[O-])c3)C12C,2,40.0
29,29,CCC1(OC(=O)CN(C)C(=O)CCC(=O)O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,25.0
31,31,CCCC1(OC(C)=O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,13.5
32,32,CCC1(OC(=O)CNC(=O)NC(Cc2ccccc2)C(=O)OCc2ccccc2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,27.0
33,33,[N+]=NOCc1c2c(nc3cc4c(cc13)OCO4)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC(=O)NCCc1ccccc1,2,11.5
35,35,[CH]Oc1nc(-c2ccc(Cl)cc2)c(Cl)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21,2,14.5
36,36,CCC1(OC(=O)CNC(=O)CNC(=O)OCc2ccccc2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,17.0
37,37,CC[C@]1(OC(=O)CN2C(=O)NC(c3ccc(F)cc3)(c3ccc(F)cc3)C2=O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,22.0
38,38,COC(=O)[C@H](CCCCN/C(C)=C1/C(=O)C[C@]2(C)C3=C(C(=O)C(O)=C12)[C@@H](C(F)(F)F)[C@@]1(C)[C]C[C@H](O)CC1=C3)NC(=O)/C=C/c1ccc(OCc2ccccc2)cc1,2,18.0
39,39,CCC1(OC(=O)COc2cc(/C=C/C(=O)OC)cc(OC)c2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,13.0
40,40,CCC1(OC(=O)CNC(=O)OCc2ccccc2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,25.0
41,41,CCC1(OC(=O)CNC(=O)NCC2CC(=O)N(Cc3ccc(F)cc3)C2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,12.0
44,44,CC[C@]1(OC(=O)CNC(=O)c2cccc([N+](=O)[O-])c2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,25.0
47,47,CCC1(OC(=O)CNC(=O)c2ccc(O)c(O)c2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,17.5
50,50,CC[C@@]1(OC(=O)CN/C(Cc2ccc([N+](=O)[O-])cc2)=N/S(=O)(=O)c2ccc([N+](=O)[O-])cc2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,19.0
53,53,CCC1(OC(=O)CNC(=O)NCCC(C)C)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,20.0
54,54,CCC1(OC(=O)CNC(=O)OC(C)(C)C)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,13.5
55,55,[CH][C@@H]1[C@@H](O)C[C@@H]2C[C@@](O)(CO)CO[C@@]21[C@@H](OC(=O)c1ccccc1)[C@@H]1[C@]2(C)CC[C@H]3OC[C@]3(O)[C@@H](OC(C)=O)C(=O)[C@@]12C,2,11.0
56,56,CCC1(OC(=O)CN2CCN(C(C)C)CC2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,16.0
57,57,CCC1(OC(=O)CN2C(=O)c3ccccc3C2=O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,23.5
58,58,CCC1(OC(=O)CNC(=O)CC(C)(C)C)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,23.0
61,61,CC[C@@]1(OC(=O)CNC(Cc2ccccc2)n2cc(CO)nn2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,20.5
62,62,CCC1(OC(=O)CNc2ccc(F)c(C(F)(F)F)c2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,24.0
63,63,CCC1(OC(=O)CNC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,11.5
64,64,[CH][C@@]12[C@H](C[C@H]3C[C@@H]4[C@@H](C)[C@@](O)(C(=O)CO)[C@H](OC(=O)c5ccccc5)C[C@]4(C)O3)C[C@H]1O[C@H]1[C@H](O[C@]1(C)CO)[C@@H]2O,2,11.5
65,65,CC[C@@]1(OC(=O)CCC(=O)OCCCOc2no[n+]([O-])c2S(=O)(=O)c2ccccc2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,17.0
67,67,C=C1O[C@@H](C(C)(C)OC(C)=O)[C@H](O)C=C1C[C@]1(C)[C@@H](OC(C)=O)C[C][C@@]2(C)[C@H](/C=C/C3=CCOC3=O)C(=C)[C@@H](OC(=O)C=Cc3ccccc3)C[C@@H]21,2,11.0
68,68,C=C1[C@@H](C/C=C2/C=COC2=O)[C@]2(C)[C]C[C@H](OC(C)=O)[C@@](C)(CCC3=CC(=O)OC3)[C@H]2C[C@H]1OC(=O)C=Cc1ccccc1,2,18.5
69,69,CC[C@@]1(OC(=O)CCC(=O)OC)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,23.5
73,73,CCC1(OC(=O)CCc2ccc(O)c(OC)c2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,16.0
74,74,CCCC(=O)OC1/C=C(/[C@@H](C)[C@H]2C(C)C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)[C][C@]23C)C(=O)/C=C/C(C)(C)[C@@H]1OC(=O)CCC,2,12.0
75,75,CCC1(OC(=O)CNC(=O)CCNC(=O)C2CSC3(C)CCC(=O)N23)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCCO3,2,11.0
76,76,CC[C@]1(OC(=O)CCC(=O)OC)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,16.0
77,77,[CH][C@H]1c2c(C(=O)O[C@H]3C[C@H]4CC[C@@H](C3)N4C)ccc([N+](=O)[O-])c2OC(C)(C)[C@@H]1O,2,15.0
79,79,CC[C@@]1(OC(=O)CNC(=S)NC(=O)c2ccc(S(=O)(=O)N3CCN(C)CC3)cc2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3,2,26.0
