,Unnamed: 0,smiles,cluster_id,score
0,0,CC1(C)CN(c2ccc([N+](=O)[O-])c3nonc23)CCO1.N#[N+],56,0.0
1,1,N#[N+][N-],56,0.0
2,2,[N+]c1ccccc1S(=O)(=O)n1cc(/C=N/Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c2c([N+](=O)[O-])cccc21,7,11.0
3,3,[C]C12[C@H](C/C=C3\C(=O)OC[C@H]3OC(=O)c3cccc([N+](=O)[O-])c3)C(=C)[C@H](C[C@H]1OC(=O)/C(C)=C\C)[C@@]2(O)C(=O)OC,7,5.5
4,4,[C]C(CCc1ccc(O)cc1)(NC(=O)OC1C2CC3CC(C2)CC1C3)C(=O)N1CCCC1C(=O)O,7,12.5
5,5,[N+]c1cc([N+](=O)[O-])c2oc(-c3ccccc3)nc2c1,7,1.0
6,6,[N+]c1ccc(S(=O)(=O)N(Cc2ccc([N+](=O)[O-])cc2)Cc2ccc([N+](=O)[O-])cc2)cc1,7,28.5
7,7,N#C[Se]C(=C\c1cc([N+])c(O)c(O)c1)/C=C/c1ccc(OCc2ccc([N+](=O)[O-])cc2)c(OCc2ccc([N+](=O)[O-])cc2)c1,7,31.5
8,8,[N+]c1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)cc1,7,13.5
9,9,[C-][N+]c1ncc(-c2ccc(C(N)=O)nc2)cc1N[C@H]1CCCN(C(=O)C=C)C1,3,5.5
10,10,[C-][N+]c1cn2c(n1)OCC(OCc1ccc(-c3ccc(OCCC)c([N+](=O)[O-])c3)nc1)C2,3,25.5
11,11,[C-][N+]c1cn2c(n1)OCC(OCc1ccc(-c3ccc(F)cc3)cc1)C2,3,29.0
12,12,[C-][N+]c1ccc2c(n1)OC1(CCOCC1)CN(Cc1cc([C@@H](CC(=O)O)c3ccn4c(C(F)F)nnc4c3C)ccc1C)S2(=O)=O,3,34.0
13,13,[C-][N+]c1cn2c(n1)OCC(OCc1ccc(-c3ccc(OCC)nc3)cn1)C2,3,15.5
14,14,[C-][N+]c1ccc2c(n1)OC1(CCS(=O)(=O)CC1)CN(Cc1cc([C@H](CC(=O)O)c3ccn4c(C(F)F)nnc4c3C)ccc1C)S2(=O)=O,3,10.0
15,15,[C-][N+]c1cn2c(n1)OCC(OCc1ccc(-c3ccc(OC)c(F)c3)cn1)C2,3,15.5
16,16,[C-][N+]c1cn2c(n1)OC[C@@H](OCc1ccc(-c3ccc(N4C[C@@H](C)O[C@@H](C)C4)nc3)cn1)C2,3,21.5
17,17,[C-][N+]c1cn2c(n1)OCC(OCc1ccc(-c3cccc(OC)c3)cc1)C2,3,22.0
18,18,[C-][N+]c1ccc2c(n1)OC1(CCOCC1)CN(Cc1cc([C@H](CC(=O)O)c3ccc4c(nnn4C4CC4c4cccc(F)c4)c3C)ccc1C)S2(=O)=O,3,17.5
19,19,[CH][C@]12[C]O[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CC[C@]3(C(=O)OCCn3cc(N=[N+]=[N-])c(N=[N+]=[N-])n3)CC[C@]12C,3,32.5
20,20,[CH][C@]12CO[C@@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CCC3(C(=O)OCCn3cc(N=[N+]=[N-])cn3)CC[C@]12C,66,20.0
21,21,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CCC3(C(=O)OCC3O[C@H](n4cc(C)c(=O)[nH]c4=O)C[C@@H]3N=[N+]=[N-])CC[C@]12C,66,11.0
22,22,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CCC3(C(=O)OCC3O[C@H](n4cc(C)c(=O)n(CCBr)c4=O)C[C@@H]3N=[N+]=[N-])CC[C@]12C,66,27.0
23,23,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@@H](C(=C)C)CCC3(C(=O)OCCn3cc(N=[N+]=[N-])c(N=[N+]=[N-])n3)CC[C@]12C,66,29.0
24,24,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CC[C@]3(C(=O)NCCCCCN=[N+]=[N-])CC[C@]12C,66,3.0
