,Unnamed: 0,smiles,cluster_id,score
0,0,[CH]C1[CH][C@H](C)CN(C(=O)c2ccc(C(=O)N3C[C@H](C(=O)N(CCCCCCCCCCCC)Cc4ccccc4F)[C@H](C(=O)N[C@H]4C[C@@H]4c4ccccc4)C3)cc2)C1,6,12.5
4,4,N#[N+]c1ccc(Nc2nc(NCCO)nc(Nc3ccc(C(F)(F)F)cc3)n2)cc1,32,20.0
5,5,N#[N+]c1cccc(Nc2ncnc(Nc3ccc4ccccc4c3)c2N)c1,32,12.0
6,6,N#[N+]c1ccccc1Oc1ccc(S(=O)(=O)N2CCSC(C(=O)O)C2)cc1[N+](=O)[O-],32,19.5
8,8,N#CS/C(C#N)=C/c1cc(C#N)cc(NCCNC(=O)/C(C#N)=C/c2cc([N+](=O)[O-])ccc2O)c1,51,15.5
13,13,N#CSC1COC(c2ccc([N+](=O)[O-])cc2)OC1,51,24.5
21,21,[CH]COC(=O)c1c(NC(=O)CN2CC(c3ccccc3)CC2=O)sc2c1CC(C)(C)CC2,3,14.0
22,22,[CH]c1cnc(C(=O)Nc2ncc(Sc3cccc(Br)c3)s2)cn1,3,11.0
24,24,[CH]Oc1ccc2c(c1)c(N(C(=O)c1ccco1)C1=CS(=O)(=O)c3ccccc31)c(C(=O)N1CCCC1)n2C,3,13.5
27,27,CC[C@@H](CC(C)C)[C@@H](CO)N1C(=O)[C@@H](Cc2cn(CC(C)(C)C)c3ccccc23)NC(=O)[C@@H]([C]CCCN)[C@H]1c1cccc(-c2ccnnc2)c1,3,11.5
28,28,[CH][C@]12CO[C@@H]1C[C@@H]1[C@H]3[C@@H](C(=C)C)CC[C@]3(C(=O)OCCn3cc(CCOC(=O)CCCCCCCn4cc(CCCCCCCCCC)nn4)nn3)CC[C@]12C,3,11.0
33,33,COc1ccc2c(c1)C(=O)N(CC1(C#Cc3ccc(C(N=O)N4Cc5ccccc5C4=O)cc3OC)NC(=O)NC1=O)C2,99,13.5
34,34,Cc1cc(N=O)c2ccc(O)c(N=Nc3ccc(NC(=O)C[C@@H]4N=C(c5ccc(Cl)cc5)c5c(sc(C)c5C)-n5c(C)nnc54)cc3)c2n1,99,18.5
43,43,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H]2OC3(CCCCC3)O[C@@H]1[C]1[C@H]2[C@@H]1c1ccc(O)c(O)c1,1,15.0
48,48,CC(C)C(O)(C(=O)OC[C@]12C[C@H]1[C@@H](c1ccccc1)[C@@H](OC(=O)c1ccc(C(F)(F)F)cc1)[C@@H]1[C@]3(O)CC[CH]C(C)(C)[C@@H]3CC[C@@]12C)C(C)C,1,13.5
52,52,N=C(N)c1ccc(NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](COP(=O)(O)O)NC(=O)CCc2ccc(-c3ccccc3)cc2)cc1,16,12.5
53,53,CCOC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]2O)c(=O)n1)C(C)C,16,11.0
57,57,COC(=O)CC(NC(=O)C=Cc1ccc(OP(=O)(O)O)cc1)C(=O)NC(Cc1ccc(OCc2ccccc2)cc1)C(N)=O,16,16.0
58,58,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)c1cc([N+](=O)[O-])ccc1Cl)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@H](C(N)=O)[C@@H](C)OP(=O)(O)O,16,19.5
62,62,Nc1ncnc2c1cnn2[C@@H]1S[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,57,12.5
64,64,Nc1nc2c(ncn2[C@@H]2O[C@@H]3COP(=O)(O)O[C@H]4[C@@H](O)[C@H](n5cnc6c(N)ncnc65)O[C@@H]4COP(=O)(O)O[C@@H]2C3O)c(=O)[nH]1,57,21.5
