,Unnamed: 0,smiles,cluster_id,score
0,0,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5cccc(F)c5n3[C@H]4C(C)(C)c3nc(C(=O)OCC(F)(F)F)cs3)cc12,1,14.5
14,14,CCc1cc(CN2CCC(F)(CN[C@H]3C[C@@H]3c3ccccc3)CC2)on1,1,17.0
17,17,O=C(NCCC(O)c1ccco1)c1nc(-c2cccs2)no1,1,14.0
18,18,O=C(NCC1CCN(c2ncccn2)CC1)c1cccc(Cl)c1,1,14.0
20,20,COCC(=O)N1CCN(c2nc(N[C@@H]3CCOC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,1,13.5
21,21,C=C1/C(=C/C=C2/CCC[C@]3(C)[C@@H]([C@@H](C)C[C@@H](C)COC(=O)/C=C/c4ccc(O)c(OC)c4)CC[C@@H]23)C[C@@H](O)[C@H](OCC(=O)O)[C@@H]1O,1,14.0
23,23,O=C(CNS(=O)(=O)Cc1ccccc1)N(CC1CC1)c1sc2ccccc2c1Br,1,14.0
24,24,COc1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3ncccn3)ccc12,1,14.0
29,29,Cc1cc(CN2CCN(C(=O)c3ccc(F)c(F)c3)CC2)on1,1,12.5
31,31,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C(=O)NNC(=O)c3ccccc3O)ccc21,1,14.5
32,32,CN1C2COCC1CC(OC(=O)c1cn(CC3CCOCC3)c3ccccc13)C2,1,13.5
35,35,COc1cc(/C=C/C(=O)O[C@@H]2/C=C/C=C/[C@H](C)[C@@H](O)[C@H](C)COC(=O)C(C)(C)CC/C=C/C2)cc(OC)c1OC,1,13.0
41,41,COC(=O)c1cccc(-c2ccc([C@@H]3C[C@@H]3NCC3CN(Cc4ccccc4)C3)cc2)c1,1,13.5
42,42,Cc1c(C#N)c2ccccc2n1CC(O)COc1ccccc1,1,14.0
44,44,CC(Sc1nnc(-c2cccc(Cl)c2)o1)c1nncn1C,1,12.5
48,48,Cc1ccc2c(c1)NCCN2C(=O)C1Cc2ccccc2C(=O)O1,1,12.5
50,50,CN(C)C(=O)[C@@H](c1cccc(-c2ncc(C(N)=O)s2)c1)[C@H]([NH3+])C(=O)N1CC[C@H](F)C1,1,13.0
52,52,CC(=O)C(C)Sc1nnc(-c2ccoc2C)n1C,1,15.0
55,55,CC(=O)N1CCCc2cc(S(=O)(=O)Nc3ccc(C)cc3C)ccc21,1,17.5
57,57,Cc1ccc(-c2c(C)c3c(c(C)c2[C@H](OC(C)(C)C)C(=O)O)CN(C(=O)c2ccccc2)C3)cc1,1,11.0
60,60,Cc1cc(C)n(CC2CCCN2C(=O)c2cnc3cccnn3c2=O)n1,1,11.0
67,67,Nc1nc(N)nc(COC(=O)Cc2ccc(F)cc2F)n1,1,11.5
72,72,CC(C)(c1ccccc1)c1cc(NC(=O)c2cc(=O)c3ccccc3o2)n(-c2ccccc2)n1,1,15.0
74,74,COc1ccc(OC)c(NS(=O)(=O)c2ccc(OC)c(F)c2)c1,1,13.5
80,80,O=Cc1ccc(CC2=N[C@H](c3ccccc3)[C@H](c3ccccc3)N2)o1,1,12.5
