,smiles
0,CC(C)=CCC[C@](C)(N=C=S)C1Cc2c(O)cc(CC=C(C)C)cc2O1
1,CN(C)C(=O)Cn1c(=O)n(CC(CC(=O)O)NC(=O)c2ccc(CN=C=S)o2)c(=O)n(CC2CCN(CC2)c2ccncc2)c1=O
2,N#Cc1cc(-c2ccnc(Nc3ccc(N=C=S)cc3)n2)cnc1N1CC[C@H](F)C1
3,Cn1c(CC(=O)NCCS(N)(=O)=O)nc2cc(N=C=S)ccc21
4,C=CCn1c(SCC(=O)Nc2ccc(N=C=S)cc2)nc2scc(-c3ccc([N+](=O)[O-])cc3)c2c1=O
5,FC(F)(F)C(OC(=O)N1CCC2(CCCN2Cc2cc(Cl)c(N=C=S)c(Cl)c2)CC1)C(F)(F)F
6,NC(=O)N[C@@H]1C[C@H](N=C=S)[C@H](O)[C@@H](CO)O1
7,O=C1CSC(c2ccccc2)c2c(N=C=S)csc21
8,CC(C)[C@H](NC(=O)[C@H](Cc1cccc(N=C=S)c1)NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(O)=O)C(=O)CSc1nnc(N)s1
9,CCCNCC(O)COc1ccc(N=C=S)cc1
10,S=C=Nc1ccc2nc(CN3CCCCC3)ccc2c1
11,C[C@@H](O[C@H]1CC[C@@H](N=C=S)[C@@H]2[C@H]1CC[C@H]2C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
12,CCCC[C@H](NC(=O)c1ccccc1Cl)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C=O)CCCN=C=S
13,CS(=O)(=O)Nc1ccc(cc1O)[C@@H]1C[C@H]1N=C=S
14,COc1ccc2[nH]cc(CCN=C=S)c2c1
15,CO[C@H]1C[C@@H](C)[C@@H]2CC[C@H](C)[C@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H](CCc2ccc(O)c(OC)c2)[C@H](C)C(=O)C(=O)N(C)[C@@H](CCCN=C=S)C(=O)N[C@H](C)C(=O)N1C
16,CCNC(=O)C1OC(n2cnc3c(N)nc(C#CNCc4cccc(N=C=S)c4)nc32)C(O)C1O
17,COC(=O)[C@@H](Cc1ccc(OCc2ccccc2)cc1)N1C[C@H](C[C@H]1C(=O)OC)N=C=S
18,CC(C)(C)OC(=O)Nc1ncc(CN2CC(C2)N=C=S)s1
19,O=S(=O)(O)c1cc(NCCCCN=C=S)cc2c(N/N=C/c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3O)cccc12
20,CC(C)Oc1ccc(OC(C)C)c(Nc2ncnc3cc(N=C=S)ccc23)c1
21,COCCc1nc2cc(N=C=S)cc(C(O)=Nc3c(F)cccc3Cl)c2n1C
22,CC(C)[C@@H](NC(=O)c1ccc(cc1)[N+]([O-])=O)C(=O)N[C@@H](COCc1ccc(cc1)C(=O)Nc1ccc(cc1)N=C=S)C(=O)N[C@@H](CO)C(=O)N[C@H](C)C(=O)N[C@H](N)Cc1ccccc1
23,O=C(Cc1ccc(N=C=S)cc1)NCCCCCCCN=C=S
24,CC1(C)OC(=O)N([C@H]2CC[C@H](N=C=S)CC2)[C@H]1c1ccccc1
25,Cc1nc2cc(ccc2o1)N=C=S
26,O=C(/C=C/Sc1ccc(Cl)cc1)NCCCCCN1CCCC(CCCN=C=S)C1.O=C(O)C(F)(F)F
27,COc1ccc(cc1)S(=O)(=O)N(C)C[C@@H]1O[C@@](Cc2ccccc2)(N=C=S)C[C@@H](OCc2ccccc2)[C@H]1OCc1ccccc1
28,COc1cccc2c(C(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCC4)cn(CCCN=C=S)c12
29,C[C@@](O)(COc1ccc(N=C=S)cc1)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
30,NC[C@H]1O[C@H](O[C@H]2[C@H](Oc3ccc4ccc(=O)oc4c3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](N)[C@@H](OCCNC(=O)CCCCCCCCN=C=S)[C@@H]1O
31,O=[N+]([O-])c1cc([N+](=O)[O-])c(Oc2c(I)c([O-])c(CNCCCN=C=S)c(I)c2I)c([N+](=O)[O-])c1
32,O=C(O)C(CS)N=C=S
33,O=C(CN1CCc2ccc(N=C=S)cc12)Nc1ccc(cc1)\N=N\c1ccc(Cc2ccccc2)cc1
34,S=C=Nc1cccc(CN2CCN(c3ccccn3)CC2)c1
35,CC(C)Cn1c(-c2ccco2)nc2cc(N=C=S)ccc21
36,CC(C)(C)C(=O)OCOP(=O)(CCCCN=C=S)OCOC(=O)C(C)(C)C
