,smiles
0,N#C[Se]C(=C\c1ccc(OCc2ccc([N+](=O)[O-])cc2)c(OCc2ccc([N+](=O)[O-])cc2)c1)/C=C/S(=O)(=O)c1ccccc1
1,N#C[Se]C(=C\c1ccc(OCc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1)/C=C/S(=O)(=O)c1ccccc1
2,O=[N+]([O-])c1ccc(-c2[se]nnc2-c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)cc1
3,N#C[Se]C(=C\c1cc(O)c(O)c([N+](=O)[O-])c1)/C=C/c1ccc(OCc2ccc([N+](=O)[O-])cc2)c(OCc2ccc([N+](=O)[O-])cc2)c1
4,N#C[Se]C(=C\c1ccc(OCc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c(OCc2ccc([N+](=O)[O-])cc2)c1)/C=C/S(=O)(=O)c1ccccc1
5,O=[N+]([O-])c1ccc(N2c3ccc([N+](=O)[O-])cc3[Se]C2c2nc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3o2)cc1
6,N#C[Se]c1ccc([N+](=O)[O-])cc1S(=O)(=O)NN1C(=O)/C(=N\Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c2cc([N+](=O)[O-])ccc21
7,N#C[Se]C(=C\c1cc(O)cc(O)c1)/C=C/c1ccc(OCc2ccc([N+](=O)[O-])cc2)c(OCc2ccc([N+](=O)[O-])cc2)c1
8,N#C[Se]C(Sc1nc2ccccc2o1)=C1NC(c2ccc([N+](=O)[O-])cc2)=C([N+](=O)[O-])C(c2ccc([N+](=O)[O-])cc2)N1
9,O=[N+]([O-])c1ccc(-c2c[se]c(N/N=C/c3cc(Oc4c([N+](=O)[O-])cc([N+](=O)[O-])cc4[N+](=O)[O-])ccc3[N+](=O)[O-])n2)cc1
10,N#C[Se]C(=C\c1ccc(OCc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c(OCc2ccc([N+](=O)[O-])cc2)c1)/C=C/[S+](O)c1ccccc1
11,O=[N+]([O-])c1ccc(-c2nc(CSc3nnc(N=Cc4cc([N+](=O)[O-])ccc4N=Nc4ccc([N+](=O)[O-])cc4[N+](=O)[O-])s3)c[se]2)cc1
12,N#C[Se]/C(=C\c1cc(O)c(O)c([N+](=O)[O-])c1)C1=C(O)SC(=CC2=CC(C=Cc3ccc([N+](=O)[O-])cc3)=CC(=Cc3ccc([N+](=O)[O-])o3)C2=O)S1
13,O=[N+]([O-])c1ccc2c(c1)[Se]C(c1cc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3o1)N2c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
14,N#C[Se]C(=C\c1ccc([N+](=O)[O-])cc1OCc1ccc([N+](=O)[O-])cc1)/C=C/[N+](=O)[O-]
15,N#C[Se]C(=C\c1ccc(Oc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1)/C=C/[S+]([O-])c1ccccc1
16,N#C[Se]C(=C\c1cc(OCc2cccc([N+](=O)[O-])c2)c(OCc2ccc([N+](=O)[O-])cc2)c([N+](=O)[O-])c1)/C=C/S(=O)(=O)Cc1cccc([N+](=O)[O-])c1
17,N#C[Se]/C(C#N)=C/c1cc(OS(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c(OS(=O)(=O)c2ccc([N+](=O)[O-])cc2)c([N+](=O)[O-])c1
18,N#C[Se]C(=C\c1cc(O)c(O)c([N+](=O)[O-])c1)/C=C/c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
19,N#C[Se]c1ccc([N+](=O)[O-])cc1S(=O)(=O)Nc1ccccc1C(=O)NC1CCN(CCCCC2CCN(C(=O)C=Cc3ccc([N+](=O)[O-])cc3)CC2)CC1
20,N#C[Se]C(CC=Cc1ccccc1)(CN1CCOCC1)c1cccc(N=NN(c2cccc([N+](=O)[O-])c2)S(=O)(=O)c2ccc([N+](=O)[O-])cc2)c1
21,O=[N+]([O-])c1ccc(Cl)c(/C=C2\[Se]CC\C2=N/Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1
22,O=[N+]([O-])c1ccc(-c2c[se]c(N/N=C3\C(c4cccc([N+](=O)[O-])c4)=NN(c4ccc([N+](=O)[O-])cc4[N+](=O)[O-])C3c3ccc([N+](=O)[O-])cc3)n2)cc1
23,O=[N+]([O-])c1cc([N+](=O)[O-])cc(S(=O)(=O)Nc2cc([N+](=O)[O-])ccc2[Se]Cc2cnc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3c2)c1
24,N#C[Se][C@@H](c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1)[C@@H](Cn1ccnc1)Sc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
