,smiles
0,C=C1[C@H](OC(=O)/C=C/c2ccccc2)[C@@H](OC(C)=O)[C@@H][C@@H](C)C2=C(C)C(=O)C3=C(C)[C@@H](OC(C)=O)C[C@@](O)([C@@H](OC(=O)O[C@H]4C[C@@H](OC(C)=O)[C@H](O)[C@H](C)O4)[C@@H]12)C3(C)C
1,NC[C@H]1O[C@H](O[C@H]2[C@H](OCCNC3CCCC[C@@H]3)[C@@H](OCCNC(=O)CCNC(=N)N)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](OCCNC(=O)[C@@H]2[C@@H](O)[C@H](O)CN2C(=O)[C@@H](N)CO)[C@@H]1O
2,C[C@H](CS)C(=O)N1C(SCc2ccc(cc2)C(O)=O)C[C@H]C1C(=O)N[C@@H](CS)C(O)=O
3,CCC1C(=O)N2C=CSC2=[N+]C12C(=O)c1ccccc1-c1nsnc1-2
4,CC1=C(C(=O)N2CCCC(=O)C2)CC(CC(=O)NC2CCCCC2)c2ccccc2[S+]1=O
5,CCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@]2(O)[C@@H]3C=C(C)C(=O)[C@@]34CCC(=O)[C@@H](C)[C@@H]4CC(=O)[C@@]2C2C(C)(C)[C@]12OC(=O)CCCCCC
6,C[S+](C)([O-])c1ccc(COc2ccc(Cn3c(N)nc4cc(ccc34)N3CCN(CCN4CCC4)CC3)cc2OCc2ccccc2)cc1
7,C[C@H](O)[C@H](C)CC[C@@H](C)[C@H]1[C@@H](O)[C@H][C@H]2[C@@H]3CC(=O)C4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C
8,C[C@@H]1C(=O)O[C@H]2[C@H](O[C@@H]3/C(CO)=C/C[C@H]4[C@@H](O)[C@@]=C(C(C)=O)[C@@]43C)C34[C@H](C[C@H]21)OC(=O)[C@@H]4O3
9,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)[O-])=C(S[C@H]3CN[C@H](CSc4nc(O)c(CC(=O)[O-])nc4-c4ccc[n+]([C@@H]5O[C@H](CO)[C@@H](O)[C@H]5O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)n4)[C@H](C)[C@@H]3)[C@H](C)[C@H]12.[Na+].[Na+]
10,O=C(O)C(F)(F)F.c1csc(CN2CCO[C@H]3[C@H](COCCN4CCCC4)[C@@H]C[C@@H]32)c1
11,FC(F)(F)N1CCC(CC1)C(=O)N1Cc2cccnc2Nc2ccc(cc12)N1CCO[C@H]2C(CO[C@H]12)OC(=O)C12CC[N+]([C-]1)(Cc1ccncc1)CC2
12,CC1=C(C(=O)N(C)C)CC(CC(=O)NC(C)C)c2ccccc2[S+]1=O
13,COc1cc(C[C@H]2[C@H](OC/C=C/c3ccc(O)c(OC)c3)[C@@H]O[C@@H]2COc2ccccc2)ccc1O
14,CC(=O)O[C@H]1C[C@H]2[C@@H]([C@H](OC(C)=O)[C@@H][C@@H]3C[C@H](N4CCCC4)CC[C@@]32C)[C@@H]2CC[C@H]([C@H](C)CCC(=O)NCCc3cccnc3)[C@@]12C
15,COC(=O)[C@]12C[C@@H](CC(=O)N3CCCCC3)C(=O)N(Cc3ccco3)C1=CCC(C)(C)C2C=Cc1ccccc1[S+](C)(=O)=O
16,CC[C@H](C)[C@@H](C(=O)O[C@H](CC[C@@H](C)[C@H]1C[C@@H][C@H]2[C@]3(C)CC[C@H](O)C[C@H]3CC[C@]12C)[C@@H](O)CO)[C@@]1(O)CC[C@H]2[C@@H]3[C@@H](C)CC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
17,CC1=C[C@@H](CNC(=O)c2ccc(-n3ccnc3)nc2)C[C@H](C)[C@@H]1
18,CCCCCC(=O)O[C@H]1C[C@H]2C[C@@H](OC(C)=O)C(C)(C)[C@H]([C@@H](OC(C)=O)c3ccoc3)[C@]2(C)[C@@]2(O)CC[C@]3(C)[C@@](C=C(OC(C)=O)C(=O)[C@@]3(C)[C@H]12)C1CC1
19,CC(=O)OC[C@]12[C@H](OC(=O)c3ccccc3)[C@H](OC(C)=O)[C@@H][C@@H]3[C@@H](OC(C)=O)[C@@]14O[C@@H]3C[C@H]1C4CC[C@]21C
20,C=C(C)C(=O)O[C@@]12[C@H](OC(=O)/C=C/c3ccccc3)[C@@H](C)[C@@]34OC(=O)[C@@](C)(O)[C@@]3[C@@H](C=C(C)C(=O)[C@@]14O)[C@H]2OC(C)=O
21,C[S+](Cc1cc(O)c(O)c([N+](=O)[O-])c1)C1CC(=O)N(c2ccc(Oc3ccccc3)cc2)C1=O
22,O=C(Nc1ccc(C(F)(F)F)cc1)Nc1cc([N+](=O)[O-])ccc1-c1nc2ccccc2o1
23,CCN1CCN(S(=O)(=O)c2ccc3nc(NC(=O)N/N=C/c4ccc([N+](=O)[O-])cc4)sc3c2)CC1
24,COc1ccc(-c2nnc(-c3cc(OC)c(OC)c(OC)c3)o2)cc1NC(=O)COc1ccc([N+](=O)[O-])cc1Cl
25,NC(=O)C1CCN(c2ccc(C(=O)CS(=O)(=O)c3ccccc3Cl)cc2[N+](=O)[O-])CC1
26,O=C(c1cccc(CNS(=O)(=O)c2cccc([N+](=O)[O-])c2)c1)N1CCN(c2nc3cc(Cl)ccc3[nH]2)CC1
27,COc1cc2nc(N3CCN(C(=O)c4cccc([N+](=O)[O-])c4)CC3)nc(N)c2cc1OC
28,O=C(NNC(=O)c1cc(Br)ccc1O)c1cccc([N+](=O)[O-])c1
29,COc1ccc(Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)cc1N1C[C@H](CNC(C)=O)OC1=O
