,smiles
0,N#[N+]c1ccc2c(c1)C(=O)c1c-2n(CCCN=C=S)c(=O)c2cc(O)ccc12
1,N#[N+]c1ccc(S(=O)(=O)Nc2ccc(CC(=O)Nc3ccc(C(=O)NCCCCN=C=S)cc3)cc2)cc1
2,N#[N+][C@@H]1C(c2ccc([N+](=O)[O-])cc2)C([N+]2(Cc3ccccc3)CCCCC2)=C(N)O[C@@H]2C[C@@H](N=C=S)C(CO)[C@@H]12
3,N#[N+]c1cc([N+](=O)[O-])ccc1S(=O)(=O)NCCCN=C=S
4,N#[N+]c1ccc(-c2cnc3ccc(-c4ccc(S(=O)(=O)NCCN=C=S)cc4)nn23)cc1
5,N=C(N)NCCC[C@@H]1NC(=O)[C@@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)CCCN=C=S)CSSC[C@@H](C(=O)N[C@@H](CCCN=C=S)C(=O)NCC(N)=O)NC1=O
6,CCNC(=O)[C@@H](Cc1ccc(N=C=S)cc1)NC(=O)[C@H](CCCCN=C=S)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)Cc1ccc(N=C=S)cc1
7,O=C1C(=O)N(Cc2ccc(N=C=S)cc2)c2ccc(S(=O)(=O)N3CCC[C@H]3CN=C=S)cc21
8,CN1C(=O)C(CCCN=C=S)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CCCN=C=S)NC(=O)C(Cc2ccccc2)N(C)C(=O)C1Cc1ccccc1
9,CN1CCC(OC(=O)C(Cc2ccc(N=C=S)cc2)NC(=O)C(Cc2ccc(N=C=S)cc2)NC(=O)OCC2c3ccccc3-c3ccccc32)CC1
10,[N-]=[N+]=NCCCCC(=O)Nc1ccc(C[C@H](NC(=O)C2(CC(=O)O)Cc3ccc(N=C=S)cc3C2)C(=O)N[C@@H](Cc2ccccc2)C(=O)NCCCN=C=S)cc1
11,CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1ccc(N=C=S)cc1)C(=O)N[C@@H](CCCN=C=S)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O
12,Cc1c(C(=O)N[C@@H](Cc2ccc(N=C=S)cc2)C(=O)NCCCCN=C=S)oc2ccc([N+](=O)[O-])cc12
13,O=C(CN=C=S)NCCCCN=C=S
14,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Oc4cc(NC(=O)CCCCCCCCC(=O)Nc5ccc(C(=O)Nc6cccc(C(=O)NCCCCN=C=S)c6)cc5)ccc4C)cc3OCCCN=C=S)ncc2Cl)c1
15,NC(N)=NCCCC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCCCN=C=S)NC(=O)C(Cc1c[nH]c2ccccc12)N=C=S)C(=O)NC(Cc1csc2ccccc12)C(=O)OCc1ccccc1
16,CN(Cc1cccc(N=C=S)c1)C(=O)CCCCCCN=C=S
17,O=C(Cc1csc(N=C=S)n1)NCCCCCN=C=S
18,Cc1c(C(=O)Nc2ccc(Oc3ccnc4c(C(=O)N=C=NCCCN=C=S)cccc34)c(F)c2)cnn1-c1ccc(C(=O)Nc2cc(C(=O)NCCCN=C=S)n(C)c2)cc1
19,COC12C(=Nc3c(O)c(C)c(N=C=S)c(O)c3C1COC(N)=O)NCC2NC(=O)c1cc(N=[N+]=[N-])c(F)c(C)c1N=C=S
20,O=C1OC2(CCc3ccc(N=C=S)cc3C2)c2cccc(N=C=S)c21
21,CC(C)C[C@H](NC(=O)c1cc(Cc2cccc(N=C=S)c2)ccc1N(C(=O)C(=O)O)c1ccc(N=C=S)cc1)C(=O)N[C@H](C(=O)NC(CCCCN)C(=O)NCC(N)=O)c1ccccc1
22,Cc1[nH]c(C(=O)N[C@@H](Cc2ccc([N+](=O)[O-])cc2)C(=O)N2CCC(CCN=C=S)(CCN=C=S)CC2)c(Cl)c1Cl
23,O=C(NC(Cc1ccccc1)C(=O)NC(CCCCN=C=S)C(=O)NC(Cc1ccccc1)C(=O)NCCCN=C=S)c1ccccn1
24,O=[N+]([O-])c1ccc(OS(=O)(=O)NCCCCN=C=S)c(C(=S)NCCCCN=C=S)c1
25,CN1C(=O)[C@H](NC(=O)Nc2cccc(C(=O)NS(=O)(=O)c3ccc(N[C@@H](CCN=C=S)C(=O)Nc4ccc(N=C=S)cc4)c([N+](=O)[O-])c3)c2)N=C(c2ccccc2)c2ccccc21
26,O=C(NCCCN=C=S)N1C(=O)N[C@@](Cc2ccccc2)(c2cc(F)cc(N=C=S)c2)C1=O
27,O=C(CCCCCN=C=S)Nc1ccc2c(c1)C(=O)c1ccc(NC(=O)CCCCCN=C=S)cc1C2=O
28,COC12C(=Nc3c(c(O)c(N=C=S)c(O)c3[N+](=O)[O-])C1COC(N)=O)NCC2NC(=O)NCCCCN=C=S
29,O=C(CCCN=C=S)NCCCCN=C=S
30,NC(N)=N[C@H]1C[C@H](N=C(N)N)[C@@H](Oc2ccc(NC(=O)CCCCCCCC(=O)NCCCCN=C=S)cc2N=C=S)C[C@@H]1Oc1ccc(NC(=O)CCCCCCCCN=C=S)cc1
