,smiles
0,O=C(CN1C(=O)C2(SCC(=O)N2c2cccc(F)c2)c2cc([N+](=O)[O-])ccc21)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
1,O=[N+]([O-])c1ccc(OC[C@@H](O)CSc2nnc(-c3cccc([N+](=O)[O-])c3)n2NC(=S)Nc2ccccc2)c([N+](=O)[O-])c1
2,O=C(NCC1CCN(Cc2cccc([N+](=O)[O-])c2)CC1)c1ccc2c(c1)/C(=N\Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)N2
3,ON1C(=O)C(C(=N\Nc2ccc(cc2[N+]([O-])=O)[N+]([O-])=O)\C1=O)c1csc(n1)-c1cccc([N+]([O-])=O)c1
4,O=C(N/N=C/c1cccc([N+](=O)[O-])c1)c1ccc(NC(=O)/C(Cc2ccc3c(c2)OCO3)=N/Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1
5,O=[N+]([O-])c1cc(S(=O)(=O)N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)ccc1N/N=C/c1ccc([N+](=O)[O-])cc1
6,NC(=O)c1cc([N+](=O)[O-])ccc1NC(=O)C1CCCN1S(=O)(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
7,O=C(C=Cc1ccccc1Sc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])NS(=O)(=O)c1ccc([N+](=O)[O-])cc1
8,O=C1c2nnc(-c3ccc([N+](=O)[O-])cc3)n2C(=O)C(Cc2ccc([N+](=O)[O-])cc2)N1c1ccc([N+](=O)[O-])c(C(F)(F)F)c1
9,O=C(Cc1ccc(Oc2nc3ccccc3nc2NS(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1)NS(=O)(=O)c1ccc([N+](=O)[O-])cc1
10,O=C1Nc2ccccc2C12ON=C(c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])N2c1ccc([N+](=O)[O-])cc1
11,O=[N+]([O-])c1cc(NC(=S)Nc2ccc([N+](=O)[O-])cc2)ccc1NCC1OC(n2cc(-c3ccc(F)cc3)c3c(Nc4ccc([N+](=O)[O-])cc4)ncnc32)C(O)C1O
12,CCc1ccccc1NC(=O)CN(c1ccc(Cl)cc1[N+](=O)[O-])S(=O)(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
13,CC(C)C[C@@H](C(=O)O)N(Cc1ccc([N+](=O)[O-])cc1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
14,O=[N+]([O-])c1ccc(/C=C2\CN(Cc3ccccc3)C/C(=C\c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])C2=O)cc1
15,O=C(C1CCCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])C1)N(Cc1cccc([N+](=O)[O-])c1)c1ccc(S(=O)(=O)N2CCOCC2)cc1
16,CC(=O)c1ccc(Oc2ccc([N+](=O)[O-])cc2NS(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1
17,O=[N+]([O-])c1cccc(S(=O)(=O)NCc2ccc(CNS(=O)(=O)c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])cc2)c1
18,O=[N+]([O-])c1ccc(C2=NN(S(=O)(=O)c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])/C2=N\c2cccc([N+](=O)[O-])c2Cl)c([N+](=O)[O-])c1
19,O=[N+]([O-])c1ccc(Sc2ccc([N+](=O)[O-])cc2S(=O)(=O)N2CCc3ccccc3C2)c([N+](=O)[O-])c1
20,CCCCS(=O)(=O)C1=NSC2=C(C#N)C(c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])C(C(=O)OC)(C(=O)OC)C(c3ccc4c(c3)OCO4)=C([S+]([O-])c3ccc([N+](=O)[O-])cc3)N21
21,O=C(/C=C/c1ccc(OS(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1)c1ccc([N+](=O)[O-])cc1
22,CCOC(=O)c1cccc(N=NN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1
23,O=[N+]([O-])c1ccc(NN=Cc2c(-c3ccc(O)c([N+](=O)[O-])c3)nc3sc(-c4ccc([N+](=O)[O-])cc4)nn23)c([N+](=O)[O-])c1
24,O=C(NNS(=O)(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1ccc(N/N=C/c2ccc(-n3ccnc3)cc2)c([N+](=O)[O-])c1
25,O=C(CC(c1ccc([N+](=O)[O-])cc1)c1c(-c2ccccc2)[nH]c2ccccc12)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
26,O=[N+]([O-])c1ccc(N/N=C2\C(=S)N(CN3CCN(Cc4ccccc4)CC3)c3ccc([N+](=O)[O-])cc32)c([N+](=O)[O-])c1
27,Nc1c([N+](=O)[O-])cc(SC(=Nc2ccc([N+](=O)[O-])cc2)c2ccc([N+](=O)[O-])cc2)cc1[N+](=O)[O-]
28,C#CCNC(=O)C(Cc1ccc(OC(=O)c2cccs2)c([N+](=O)[O-])c1)NC(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
29,CC(C)CN(CC(C)C)S(=O)(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])CC2)c([N+](=O)[O-])c1
30,CC1=NC(c2ccccc2Cl)=C(C(=O)OCC(=O)Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])C(c2ccccc2[N+](=O)[O-])/C1=C(\O)OCC1CO1
31,O=[N+]([O-])c1ccc(S(=O)(=O)NCCOCCOS(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1
32,O=C(C1CN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])C1)N1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1
33,O=[N+]([O-])c1cc([N+](=O)[O-])c(Oc2ccc(N/C(S)=N/c3ccc([N+](=O)[O-])cc3)cc2)c([N+](=O)[O-])c1
34,COc1c(OC(=O)c2ccc([N+](=O)[O-])cc2)cc2c(c1OC(=O)c1ccc(N=[N+]=[N-])c([N+](=O)[O-])c1)C1OC(COC(=O)c3ccc([N+](=O)[O-])cc3)C(O)C(O)C1OC2=O
35,CC(NC(=O)c1ccc([N+](=O)[O-])cc1)C(=O)N1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1
36,O=C(C=Cc1ccc([N+](=O)[O-])cc1)N1N=C(c2cccnc2)CC1c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
37,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)N1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1
38,O=C(CN1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1)Nc1ccc([N+](=O)[O-])cc1
39,O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccc(N/N=N\c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])cc2)c([N+](=O)[O-])c1
40,O=C(O)c1ccc(C(=O)C(=Cc2ccc(-c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])o2)SCc2cccc([N+](=O)[O-])c2)cc1
41,O=C1C2=C(C(=O)c3ccccc31)C1(C(=O)N(c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])c3ccccc31)NC2c1ccc([N+](=O)[O-])cc1
42,O=C(NO)c1ccc(CN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)S(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1
43,O=[N+]([O-])c1ccc(Sc2cccc3c2NCCN=C3[S+]([O-])c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1
44,COc1ccc(C(=O)CNC(=O)C(Cc2ccccc2)NS(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1[N+](=O)[O-]
45,CCOc1cc(/C=N/NC(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])ccc1OC(=O)c1ccc([N+](=O)[O-])cc1
46,O=C1CSC(c2ccc(-c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])o2)N1c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1
47,O=C(NCC1OC(=O)N(c2ccc([N+](=O)[O-])cc2)C1c1ccc(O)cc1)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
48,COc1cc([N+](=O)[O-])ccc1N1C(=O)/C(=C\NNS(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])C(=O)NC1c1ccccc1
49,COc1cc(/C=N/Nc2scc(-c3ccc([N+](=O)[O-])cc3)[n+]2-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc(OC)c1OC
50,O=[N+]([O-])c1ccc(S(=O)(=O)N2c3ccc(I)cc3C=CC2c2ccc([N+](=O)[O-])cc2)c([N+](=O)[O-])c1
51,COc1ccc(NC(=O)CN(c2ccc([N+](=O)[O-])cc2)S(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1
52,O=C(Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])N1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1
53,O=C(CC1SC(=S)N(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)C1=O)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
54,O=C(c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])N1CC2(CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)c2cc(Cl)ccc21
55,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3O)cc2-c2cccc([N+](=O)[O-])c2)cc1
56,CS(=O)(=O)Nc1ccc(C(=O)N/N=C(/C(=O)Sc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c2ccc([N+](=O)[O-])cc2)cc1
57,O=C(N/N=C/c1cc([N+](=O)[O-])ccc1O)c1cc(-c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])nc2ccccc12
58,Cc1cc(-c2ccc(N=NN(S(=O)(=O)c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])c(C)c2)on1
59,NC1=NC(SCc2ccc([N+](=O)[O-])cc2)=C(C#N)C(c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2O)/C1=C(\O)Oc1ccccc1
60,O=[N+]([O-])c1ccc(N2N=C(c3ccc(Br)cc3)C(=NNc3ccccc3C(=S)NNc3ccc([N+](=O)[O-])cc3)C2c2c[nH]c3ccccc23)c([N+](=O)[O-])c1
61,O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1Oc1ccc([N+](=O)[O-])cc1C=NN=C(S)N1CCN(c2ccc([N+](=O)[O-])cc2)CC1
62,O=C(NCCNC(=O)C1CCCN1S(=O)(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)Nc1ccc([N+](=O)[O-])c2cccnc12
63,O=[N+]([O-])c1cc([N+](=O)[O-])c2cccnc2c1NN=Cc1ccc(OCCn2cc([N+](=O)[O-])cn2)c([N+](=O)[O-])c1
64,O=C1CC[C@@H](CNS(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])N1Cc1ccc([N+](=O)[O-])cc1
65,O=[N+]([O-])c1ccc(Sc2nc(-c3ccc4ccccc4c3)nc3c2Cc2cc([N+](=O)[O-])ccc2-3)c([N+](=O)[O-])c1
66,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccc(NC(=O)/C=C/c2ccc([N+](=O)[O-])cc2)c([N+](=O)[O-])c1
67,O=C1c2ccccc2NC(c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2O)N1c1ccc(F)c(N/N=C/c2ccc([N+](=O)[O-])cc2)c1
68,N#Cc1ccc(N2N=C(C(=O)O)CC2c2cn(-c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])nc2-c2ccc([N+](=O)[O-])cc2)cc1C(F)(F)F
69,CCOC(=O)C1=C(C)NC(=O)NC1c1nc2cc([N+](=O)[O-])ccc2n1-c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
70,CC1(C)[C@H]2CC[C@@H](CN3CC[C@H](NC(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)[C@@H](C3)[C@]21C)NC(=O)c1cc([N+]([O-])=O)c(NCCN2CCOCC2)cc1F
71,O=[N+]([O-])c1ccc(-c2n[nH]c(SCC(=O)Nc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])n2)c([N+](=O)[O-])c1
72,CCC(CC)C(=O)N1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])C(C(=O)NCCc2cccc([N+](=O)[O-])c2)C1
73,C=C1CC[C@@H]2[C@](C)(CCC[C@]2(C)C(=O)OCc2cn(-c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])nn2)[C@H]1CC[C@H](C)CCOC(=O)c1ccc([N+](=O)[O-])cc1
74,O=C(COc1ccc([N+](=O)[O-])cc1)N1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1
75,O=[N+]([O-])c1ccc(Nc2nc3c(s2)C(=O)c2cnn(-c4ccc([N+](=O)[O-])cc4)c2C3=O)c([N+](=O)[O-])c1
76,O=[N+]([O-])c1cc(/C=N/Nc2nnc(-c3ccc(S(=O)(=O)Nc4ccc([N+](=O)[O-])cc4)cc3)s2)cc([N+](=O)[O-])c1O
77,CN(C)C(=O)c1cc([N+](=O)[O-])ccc1N1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1
78,O=[N+]([O-])c1cc(N/N=C/c2ccc([N+](=O)[O-])cc2)c([N+](=O)[O-])cc1Nc1cc([N+](=O)[O-])ccc1F
79,CS(=O)(=O)c1ccc(-c2nc3cc([N+](=O)[O-])ccc3nc2-c2ccc([N+](=O)[O-])cc2)cc1[N+](=O)[O-]
80,COc1ccc(-c2nnc(SCC(=O)Nc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])nc2-c2ccc([N+](=O)[O-])cc2)cc1
81,Cc1ccc(S(=O)(=O)CC2CSC(c3ccc([N+](=O)[O-])cc3)N2C(=O)c2cc([N+](=O)[O-])ccc2[N+](=O)[O-])cc1
82,O=C(c1ccc(Oc2ccc([N+](=O)[O-])c(C(F)(F)F)c2)cc1)N1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])CC1
83,O=S(=O)(Nc1ccc(Oc2ccc(N=Cc3ccc([N+](=O)[O-])cc3)cc2)c([N+](=O)[O-])c1)c1ccc([N+](=O)[O-])cc1
84,O=C(N/N=C/c1ccc(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1)c1ccc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1
85,O=C(COc1ccccc1C(=O)Nc1ccc([N+](=O)[O-])cc1C(=O)NCCn1ccnc1)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
