,smiles
0,C=C1[C@H]2C(=C(C)C(=O)C3=C(C)[C@@H](OC(C)=O)C[C@@](O)([C@H]2OC(=O)O[C@H]2C[C@@H](OC(C)=O)[C@H](O)[C@H](C)O2)C3(C)C)[C@H](C)[CH][C@H](OC(C)=O)[C@H]1OC(=O)/C=C/c1ccccc1
1,N=C(N)NCCC(=O)NCCO[C@@H]1[C@@H](OCCNC2[CH]CCCC2)[C@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](OCCNC(=O)[C@@H]3[C@@H](O)[C@H](O)CN3C(=O)[C@@H](N)CO)[C@H]2N)[C@@H](N)C[C@H]1N
2,C[C@H](CS)C(=O)N1C(SCc2ccc(C(=O)O)cc2)C[CH]C1C(=O)N[C@@H](CS)C(=O)O
3,CCC1C(=O)N2C=CSC2=[N+]C12C(=O)c1ccccc1-c1nsnc12
4,CC1=C(C(=O)N2CCCC(=O)C2)CC(CC(=O)NC2CCCCC2)c2ccccc2[S+]1=O
5,CCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C](C(=O)C[C@H]3[C@H](C)C(=O)CC[C@@]34C(=O)C(C)=C[C@@H]24)C2C(C)(C)[C@@]21OC(=O)CCCCCC
6,C[S+](C)([O-])c1ccc(COc2ccc(Cn3c(N)nc4cc(N5CCN(CCN6CCC6)CC5)ccc43)cc2OCc2ccccc2)cc1
7,C[C@H](O)[C@H](C)CC[C@@H](C)[C@H]1[C@@H](O)[CH][C@H]2[C@@H]3CC(=O)C4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C
8,CC(=O)C1=[C][C@H](O)[C@@H]2CC=C(CO)[C@@H](O[C@H]3[C@@H]4OC(=O)[C@@H](C)[C@@H]4C[C@@H]4OC(=O)[C@@H]5OC453)[C@@]12C
9,C[C@@H]1[CH][C@@H](SC2=C(C(=O)[O-])N3C(=O)[C@H]([C@@H](C)O)[C@H]3[C@H]2C)CN[C@@H]1CSc1nc(O)c(CC(=O)[O-])nc1-c1ccc[n+]([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)n1.[Na+].[Na+]
10,O=C(O)C(F)(F)F.[CH]1C[C@H]2[C@@H](OCCN2Cc2cccs2)[C@@H]1COCCN1CCCC1
11,O=C(C1CCN(C(F)(F)F)CC1)N1Cc2cccnc2Nc2ccc(N3CCO[C@H]4C(OC(=O)C56[C-][N+](Cc7ccncc7)(CC5)CC6)CO[C@@H]43)cc21
12,CC1=C(C(=O)N(C)C)CC(CC(=O)NC(C)C)c2ccccc2[S+]1=O
13,COc1cc(/C=C/CO[C@@H]2[CH]O[C@H](COc3ccccc3)[C@H]2Cc2ccc(O)c(OC)c2)ccc1O
14,CC(=O)O[C@H]1C[C@H]2[C@@H]([C@H](OC(C)=O)[CH][C@@H]3C[C@H](N4CCCC4)CC[C@@]32C)[C@@H]2CC[C@H]([C@H](C)CCC(=O)NCCc3cccnc3)[C@@]12C
15,COC(=O)[C@]12C[C@@H](CC(=O)N3CCCCC3)C(=O)N(Cc3ccco3)C1=CCC(C)(C)C2C=Cc1ccccc1[S+](C)(=O)=O
16,CC[C@H](C)[C@@H](C(=O)O[C@H](CC[C@@H](C)[C@H]1C[CH][C@@H]2[C@]1(C)CC[C@@H]1C[C@@H](O)CC[C@]12C)[C@@H](O)CO)[C@@]1(O)CC[C@H]2[C@@H]3[C@@H](C)CC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
17,CC1=C[C@@H](CNC(=O)c2ccc(-n3ccnc3)nc2)C[C@H](C)[CH]1
18,CCCCCC(=O)O[C@H]1C[C@H]2C[C@@H](OC(C)=O)C(C)(C)[C@H]([C@@H](OC(C)=O)c3ccoc3)[C@]2(C)[C@@]2(O)CC[C@]3(C)[C](C4CC4)C=C(OC(C)=O)C(=O)[C@@]3(C)[C@H]12
19,CC(=O)OC[C@]12[C@H](OC(=O)c3ccccc3)[C@H](OC(C)=O)[CH][C@@H]3[C@@H](OC(C)=O)[C@@]14O[C@@H]3C[C@H]1C4CC[C@@]12C
20,C=C(C)C(=O)O[C@]12[C@H](OC(C)=O)[C@@H]3C=C(C)C(=O)[C@]1(O)[C@@]1(OC(=O)[C@@](C)(O)[C]31)[C@H](C)[C@H]2OC(=O)/C=C/c1ccccc1
21,C[S+](Cc1cc(O)c(O)c([N+](=O)[O-])c1)C1CC(=O)N(c2ccc(Oc3ccccc3)cc2)C1=O
22,O=C(Nc1ccc(C(F)(F)F)cc1)Nc1cc([N+](=O)[O-])ccc1-c1nc2ccccc2o1
23,CCN1CCN(S(=O)(=O)c2ccc3nc(NC(=O)N/N=C/c4ccc([N+](=O)[O-])cc4)sc3c2)CC1
24,COc1ccc(-c2nnc(-c3cc(OC)c(OC)c(OC)c3)o2)cc1NC(=O)COc1ccc([N+](=O)[O-])cc1Cl
25,NC(=O)C1CCN(c2ccc(C(=O)CS(=O)(=O)c3ccccc3Cl)cc2[N+](=O)[O-])CC1
26,O=C(c1cccc(CNS(=O)(=O)c2cccc([N+](=O)[O-])c2)c1)N1CCN(c2nc3cc(Cl)ccc3[nH]2)CC1
27,COc1cc2nc(N3CCN(C(=O)c4cccc([N+](=O)[O-])c4)CC3)nc(N)c2cc1OC
28,O=C(NNC(=O)c1cc(Br)ccc1O)c1cccc([N+](=O)[O-])c1
29,COc1ccc(Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)cc1N1C[C@H](CNC(C)=O)OC1=O
30,CN1CCN(Cc2ccc(CNc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])o2)CC1
31,Cn1cc(-c2nn([C@H]3CN(S(=O)(=O)c4ccc([N+](=O)[O-])cc4)CC[C@@H]3C#N)c3ncnc(N)c23)cn1
32,N#CCCCn1c(=O)cc(OCc2cccc([N+](=O)[O-])c2)c2ccc(OCCCN3CCOCC3)cc21
33,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1nnc(-c2ccccc2[N+](=O)[O-])o1
34,N[C@@H](Cc1ccccc1)CN(Cc1ccc([N+](=O)[O-])cc1)C(=O)CCC1CCN(Cc2ccccc2)CC1
35,O=C(NCCc1c[nH]c2ccccc12)[C@@H](Cc1ccc2c(c1)OCO2)NC(=O)[C@@H]1CCCN1C(=O)NCc1ccc([N+](=O)[O-])cc1
36,CC(=O)Nc1ccc(C(=O)/C=C/c2cc(O)c(O)c([N+](=O)[O-])c2)cc1
37,O=C(N/N=C/c1ccc([N+](=O)[O-])cc1)Nc1nc2c(C(F)(F)F)cccc2s1
38,C[C@](O)(CSc1ccc([N+](=O)[O-])c2nonc12)C(=O)Nc1ccc([N+](=O)[O-])c2nonc12
39,CC[C@H](N)C(=O)N[C@H]1CCC[C@H]2C[C@@H]3CCN(S(=O)(=O)c4ccccc4[N+](=O)[O-])[C@H]3C[C@@H]21
40,O=C(Nc1ccc(-c2nc3cc([N+](=O)[O-])ccc3o2)cc1)N1CCN(C(=O)C2CCCCC2)CC1
41,C/C(CC1(O)C(=O)Nc2ccc(Cl)cc21)=N\OCc1ccc([N+](=O)[O-])cc1
42,COc1cc(N2C(=O)C(Oc3ccccc3-c3ccccc3)C2c2ccc([N+](=O)[O-])cc2)nc(OC)n1
43,Cc1ccc(C(=O)Nc2nc(C)c(C(=O)NN=Cc3cccc([N+](=O)[O-])c3)s2)cc1
44,CCCCSc1nc(N)nc2nc(-c3ccc([N+](=O)[O-])cc3)cn12
45,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(O)cc1[N+](=O)[O-]
46,O=[N+]([O-])c1ccc(C=NNC(=S)NC23CC4CC(CC(C4)C2)C3)cc1
47,O=[N+]([O-])c1cccc(-c2ccc(C=NNc3nc4nonc4nc3NC3CC3)o2)c1
48,CCC(=O)Nc1ccc(Cl)c(NC(=O)COC(=O)/C=C/c2ccccc2[N+](=O)[O-])c1
49,CC(C)CCNC(=O)C1CCN(c2ccc([N+](=O)[O-])cc2C(=O)Nc2ccc(Cl)cc2Cl)CC1
50,CC(=O)Nc1ccc2c(c1)sc1nc(-c3cccc([N+](=O)[O-])c3)c(-c3cccc([N+](=O)[O-])c3)n12
51,CCOC(=O)C(C#N)C(=O)Nc1cc([N+](=O)[O-])ccc1OC
52,O=C(N/C(=C\c1ccc([N+](=O)[O-])cc1)C(=O)N1CCC(c2ccc([N+](=O)[O-])cc2)C1C(=O)O)c1ccccc1
53,COc1ccc(NC(=O)c2ccc(N3CCN(C(=O)c4ccc(OC)cc4OC)CC3)c([N+](=O)[O-])c2)cc1
54,O=[N+]([O-])c1cccc(-c2cc(-c3c[nH]c4ccccc34)cc(N3CCN(c4ccccc4)CC3)n2)c1
55,COc1cc(C=Cc2ccc([N+](=O)[O-])cc2)cc(OC)c1
56,CC(=O)Nc1cccc(NC(=O)C(CC(=O)O)NC(=O)c2nc3c([N+](=O)[O-])ccc4c3n2CCC4)c1
