,smiles
0,COC(=O)c1cc(C(=O)N2CCC(N3CCCC4(C3)C(=O)N(C)C(=O)N(c3ccc(-c5ccccc5)cc3)C4=O)CC2)cc([N+](=O)[O-])c1
1,C[C@@H]1CN2c3c(cc4c(-c5cn[nH]c5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1
2,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2c3ccc(C[C@@]4(C)C(=O)NC(=O)N(C)C4=O)c(O)c3C(=O)O[C@]12C
3,COc1ccccc1/C=C1\C(=O)N(Cc2ccccc2)C(=O)N(c2ccc([N+](=O)[O-])cc2)C1=O
4,CCC1(c2ccccc2)C(=O)N(Cc2ccccc2)C(=O)N(c2ccc(I)cc2)C1=O
5,Cc1ccc(C2CC3(C(=O)NC(=O)N(c4ccc(OCc5ccccc5)cc4)C3=O)C(=O)N2c2ccc([N+](=O)[O-])cn2)cc1
6,CCOCCC1(Oc2ccc(Oc3ccc(-c4nc5ccc(C(N)=O)cc5[nH]4)cc3)cc2)C(=O)NC(=O)NC1=O
7,O=C1NC(=O)N(c2ccccc2)C(=O)C1=Cc1ccc(OCCNc2c3c(nc4ccccc24)CCCC3)cc1
8,C[C@@H]1CN2c3c(nc4c(-c5ccnc(N6CCN(C)CC6)c5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1
9,O=C1NC(=O)N(c2cccc(-c3ccccc3)c2)C(=O)C1=Cc1ccc2c(c1)OCO2
10,C[C@@H]1CN2c3c(cc4c(-n5cc(C(=O)NC6CC6)cn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1
11,C[C@@H]1CN2c3c(cc4c(-c5cnccn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1
12,COCCC1(Oc2ccc(Oc3ccc(-c4n[nH]c(=O)o4)cc3)cc2)C(=O)NC(=O)NC1=O
13,C[C@@H]1CN2c3c(cc4c(-c5ncccn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1
14,COc1ccc(N2C(=O)NC(=O)C(=Cc3c[nH]c4ccccc34)C2=O)cc1
15,O=C1NC(=O)N(C2CCCc3ccccc32)C(=O)C1=Cc1c[nH]c2ccc([N+](=O)[O-])cc12
16,O=C1NC(=O)C(OCCCCCN2CCN(c3cccc4ccccc34)CC2)(c2ccc(F)cc2)C(=O)N1
17,O=C1NC(=O)N(c2ccc(-c3ccccc3)cc2)C(=O)C1=Cc1cc2ccccc2[nH]1
18,COCCCC1(Oc2ccc(Oc3ccc(-c4nc(-c5ccccc5)co4)cc3)cc2)C(=O)NC(=O)NC1=O
19,CC1=C(C(=O)Nc2ccc3[nH]cnc3c2)C(c2[nH]cnc2N)C(C(=O)OC(C)C)=C(C)N1
20,COc1ccc(NC(=O)CN(C)C(=O)C2=C(C)NC(C)=C(C(=O)O)C2c2ccc([N+](=O)[O-])cc2)cc1
21,N#CC1=C(c2cccc([N+](=O)[O-])c2)C(Cc2ccc(-c3ccc(OC(F)(F)F)cc3)cc2)C(C2CCCC2)=NC1=O
22,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1[nH]c2ccccc2c1N=Nc1ccc(S(N)(=O)=O)cc1
23,[C-]#[N+]C1C(C(=O)OCC)=C(C)NC(C)=C1C(=O)OCCCc1ccccc1
24,CCCC(C)NC(=O)C1=C(C)NC(C)=C(C(=O)Nc2ccc3[nH]ncc3c2)C1c1csc(N)n1
25,C=CCN(CC=C)C(=O)C1=C(C)NC(C)=C(C(=O)Nc2ccc3[nH]ccc3c2)C1c1csc(N)n1
26,CCOC(=O)C1=C(C)NC(C)=C(C(=O)Nc2ccc3c(c2)OCO3)C1c1csc(N)n1
27,CCOc1ccc(NC(=O)C2=C(C)NC(C)=C(C(=O)Oc3ccccc3)C2c2ccc([N+](=O)[O-])cc2)cc1
28,COc1csc(C(=O)Oc2ccc(NC(=O)C3=C(C)NC(C)=C(C(=O)OC(C)(C)C)C3c3ccc(OCCN4CCCCC4)cc3)c(F)c2)c1
29,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCn2ccnc2)C1c1ccc([N+](=O)[O-])cc1
30,O=C([O-])C1C=CNC(P(O)O)=C1
31,CCCCN(CCCC)C(=O)C1=C(C)NC(C)=C(C(=O)OC[C@H]2OC(n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)C1c1ccc([N+](=O)[O-])cc1
32,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC2CCN(Cc3ccccc3)CC2)[C@@H]1c1ccc([N+](=O)[O-])c[n+]1[O-]
33,CC(C)[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C1=C(C(=O)O)C2c3ccccc3CCC2N=C1)C(=O)[C@@]1(C)CO1
34,CC1=C(C(=O)Nc2ccc(F)c(Cl)c2)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)N[C@H](C)c2ccc([N+](=O)[O-])cc2)=C(C)N1
35,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCCOC(=O)[C@@H](N)C(C)C)C1c1csc(N)n1
36,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1csc(NC(=O)Nc2ccc(C(=O)OC)cc2)n1
37,CC1=CC(C)=NC(=O)C1CNC(=O)c1cccc(OCC(F)F)n1
38,CCN(CC)C(=O)C1=C(C)NC(C)=C(C(=O)Nc2ccc3[nH]ccc3c2)C1c1csc(N)n1
39,COC(=O)C1=C(C)NC(C)=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C1c1csc(N)n1
40,CCN(Cc1ccccc1)C(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCCC2=O)C1c1ccc([N+](=O)[O-])cc1
41,CCOC(=O)C1=C(CO)NC(C)=C(C(=O)Nc2ccccc2)C1c1csc(N)n1
42,CCCCNC(=O)C1=C(C)NC(C)=C(C(=O)OCc2ccccc2)C1c1csc(N)n1
43,COc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2ccccc2)N=C=S)cc1
44,CC(C)C(NC(=O)C(Cc1ccc(N=C=S)cc1)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)COc1ccccc1)C(C)C)C(=O)[C@]12CC3C[C@H](C[C@@H](C3)C1)C2
45,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2cccc(-c3ccc(N=C=S)cc3)c2)NC(=O)c2ccc(CCC(=O)O)cc2)c(OC)n1
46,CCC(C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)CCCN=C=S)C(=O)N[C@H](C(N)=O)C(C)C
47,NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCCN=C=S
48,CCCC[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)N=C=S
49,O=C(/C=C/c1ccc(OP(=O)(O)O)cc1)NCCCCCCN1C(=O)N(CCCCN=C=S)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@H]1Cc1ccccc1
50,CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)N=C=S)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1
51,NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)N=C=S
52,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)N1CCC[C@@H]1C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O)NC(=O)CNC(=O)[C@@H](N)CCCN=C=S
53,CC(C)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)N=C=S)C(C)(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CS)C(=O)O
54,CCSC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)N=C=S)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
55,CC(=O)c1cccc(CN(C)C(=O)C[C@H](NS(=O)(=O)c2ccc(NC(=O)CNC(=O)CCCN=C=S)cc2)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)O)C2CCCCC2)C(C)C)c1
56,CC(C)C[C@H](NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)N=C=S)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O
57,O=C(NS(=O)(=O)c1ccc(-n2cc(CO[C@H]3O[C@@H](Cc4ccccc4)[C@](O)(COP(=O)(O)O)[C@@H](O)[C@@H]3O)nn2)cc1)c1cccc(N=C=S)c1
58,O=C(N[C@@H](Cc1ccc(NC(=O)[C@H](Cc2ccccc2)N=C=S)cc1)c1nc2cccc(Cl)c2c(=O)n1-c1ccc(CO)cc1)c1cc2ccccc2oc1=O
59,CC[C@@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)c1ccc(N=C=S)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O
60,CCC(C)(C)NC(=O)[C@H](Cc1ccc(N=C=S)cc1)NC(=O)[C@H](CC(=O)N1CCC(OCOC)CC1)NC(=O)[C@@H](NC(=O)CCc1ccccc1)C(C)C
61,CCC(C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)N=C=S)C(=O)N[C@H](C=O)Cc1ccccc1
62,COc1ccc(C[C@H](NC(=O)[C@H](Cc2ccc(OP(=O)(O)O)cc2)NC(=O)C(C)(C)CCN=C=S)C(=O)NCCCN2CCOCC2)cc1
63,CC[C@@H](C)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccccc1)N=C=S)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
64,CN(Cc1ccccc1)C(=O)[C@@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](Cc1ccc2ccccc2c1)N=C=S
65,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2cccc(-c3ccc(N=C=S)cc3)c2)NC(=O)CNC(=O)c2csc3ccccc23)cc1OC
66,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)N=C=S)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)Cc1c[nH]c2ccccc12
67,CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CCCCN)NC(=O)[C@H](Cc1ccccc1)N=C=S)C(=O)N[C@@H](Cc1cccc(O)c1)C(N)=O
68,CC(C)CC(NC(=O)C(Cc1ccc(N=C=S)cc1)NC(=O)C(Cc1ccc(N=C=S)cc1)NC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O
69,CCCC[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(N)cc1)N=C=S)C(C)C
70,COC(=O)CCCCNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc1ccc(O)cc1)N=C=S
71,CC(=O)[C@H](NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)[C@H](Cc1ccccc1)N=C=S)C(=O)N[C@@H](CC(=O)N1CCCCC1)C(=O)N[C@@H](C)c1ccccc1
72,CCCCCCCCCCCCCCCCC(=O)N1CSC[C@H]1C(=O)N1CCC[C@H]1C(=O)N(O)CCCCCCCN=C=S
73,CC(C)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)N=C=S
74,CCCCCCCCNC(=O)[C@H](Cc1ccc([N+](=O)[O-])cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)N=C=S
75,O=C(C=Cc1ccccc1N=C=S)NCCOCCCOP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O
76,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)N=C=S)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1
77,O=c1[nH]/c(=N\OCc2ccccc2)ccn1[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)OCCCCN=C=S)[C@@H](O)[C@H]1O
