,smiles
0,C=C1O[C@@H](C(C)(C)OC(C)=O)[C@H](OC(C)=O)C=C1C[C@]1(C)[C@@H](OC(C)=O)C[C][C@@]2(C)[C@H](/C=C/C3=CCOC3=O)C(=C)[C@H](OC(=O)C=Cc3ccccc3)C[C@@H]21
1,CCC1(OCC(=O)Nc2ccc(-c3cccc([N+](=O)[O-])c3C)cc2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3
2,CC[C@]1(OC(=O)CNC(=S)NC(=O)c2ccc(Cl)cc2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3
3,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(N=[N+])C[C@@H]4C[C@H](OC(=O)CN5CCOCC5)CC[C@]4(C)[C@H]3C[C@H](OC(=O)COCCOCCN3CCOCC3)[C@]12C
4,CC[C@]1(OC(=O)CN/C=C2/C(=O)O[C@@H](c3ccc([N+](=O)[O-])cc3)C2=O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3
5,CCC1(OCCCCCO)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3
6,CCC1(OC(=O)CN(C)C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3
7,CC[C@@]1(OC(=O)CNc2ccc([N+](=O)[O-])cc2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3
8,CCC1(OC(=O)CN2C(=O)c3cccc4cccc2c34)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3
9,CC[C@@]1(OC(=O)CNC(=S)NC(=O)c2cc(OC)c(OC)c(OC)c2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3
10,CCC1(OC(=O)CN2C(=O)NC(Cc3ccc(OC)c(OC)c3)C2=O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3
11,C=C1O[C@@H](C(C)(C)OC(C)=O)[C@H](OC(C)=O)C=C1C[C@]1(C)[C@@H](OC(C)=O)C[C][C@@]2(C)[C@H](C/C=C3/C=COC3=O)C(=C)[C@H](OC(=O)/C=C/c3cccnc3)C[C@@H]21
12,CC[C@@]1(OC(=O)CNC(=O)/C=C/c2ccc(O)c(O)c2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3
13,CCC1(OC(=O)CNC(=O)C2CCCN2C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3
14,CC[C@]1(OC(=O)CNC(=O)OC(C)(C)C)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3
15,C=C1[C@@H](/C=C/C2=CCOC2=O)[C@]2(C)[C]C[C@H](OC(C)=O)[C@@](C)(CC3=C[C@@H](OC(C)=O)[C@H]([C@](C)(O)c4ccccc4)[C@@]3(C)CO)[C@H]2C[C@H]1OC(=O)C=Cc1ccccc1
16,C=C1O[C@@H](C(C)(C)O)[C@H](O)C=C1C[C@]1(C)[C@@H](OC(C)=O)C[C][C@@]2(C)[C@H](CC/C(C)=C/OCc3ccccc3F)C(=C)[C@@H](OC(=O)C=Cc3cccs3)C[C@@H]21
17,[CH]OC(=O)[C@H]1CCC2c3cc(NC(=O)NCc4cccc5ccccc45)ccc3C[C@H](NC(=O)[C@@H](NC(=O)OC)C(c3ccccc3)c3ccccc3)C(=O)N21
18,[CH][C@@H]1C2C[C@@H](C)[C@H](C)C3[C@@](O)(CO)CO[C@]23[C@@H](OC(=O)c2ccccc2)[C@H]2[C@](C)(COC=O)[C@@H](OC(=O)CCC)[C@H](OC(C)=O)[C@]12C
19,C=C(C)[C@H]1[C@H]2OC(=O)[C@@H](C)[C@@H]2[C@@H](OCc2ccc([N+](=O)[O-])cc2)[C@@]2(C)[C]([CH]C[C@@H]2OC(C)=O)[C@@H]1OC(C)=O
20,C=C1O[C@@H](C(C)(C)O)[C@H](O)C=C1C[C@]1(C)[C@@H](OC(=O)CC(C)C)C[C][C@@]2(C)[C@H](/C=C/C3=CCOC3=O)C(=C)[C@H](OC(=O)/C=C/c3cccnc3)C[C@@H]21
21,C[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3
