,smiles
0,N#[N+]SC(=C\c1cc([N+])c(O)c(O)c1)/C=C/S(=O)(=O)Cc1cccc([N+](=O)[O-])c1
1,N#C/C(=C\c1cc([N+])c(O)c(O)c1)[Se][N+]#N
2,N#[N+]C(=Cc1cc([N+])c(O)c(O)c1)c1nn(-c2ccc([N+](=O)[O-])cc2)c(N=Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1/C=N/c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
3,N#[N+]SC(=C\c1cc([N+])c(O)c(O)c1)/C=C/[S+]([O-])c1ccccc1
4,N#CSC(=C\c1cc([N+])c(O)c(O)c1)/C=C/S(=O)(=O)N1CC(N=[N+]=[N-])C1
5,N#CSC(=C\c1cc([N+])c(O)c(O)c1)/C=C/S(=O)(=O)Cc1cccc([N+](=O)[O-])c1
6,N#CSC(=C\c1cc([N+])c(O)c(O)c1)/C=C/S(=O)(=O)c1ccccc1
7,N#CS/C(C#N)=C/c1cc([N+])c(O)c(O)c1
8,N#CSC(=C\c1cc([N+])c(O)c(O)c1)/C=C/S(=O)(=O)O
9,N#[N+]c1c[nH]c(C(O)=NC(Cc2ccc(N=C=S)cc2)C(=O)N2CCC(CN=C=S)(C(=O)N=C=S)CC2)n1
10,N#[N+]c1ccc2ncc(-c3ccc(C(=O)Nc4cc(C(=O)Nc5cc(C(=O)NCCCN=C=S)n(CCCN=C=S)c5)n(CCCN=C=S)c4)cc3)n2c1
11,N#[N+]c1cc(-c2ccnc(C(=O)Nc3ccc(C(=O)Nc4cc(C(=O)NCCCN=C=S)n(CCCN=C=S)c4)cc3)c2)cnc1N1CCC(O)(c2cccc(Br)c2)CC1
12,N#[N+]c1cnc(Nc2ccc(OC3CCOCC3)cc2)nc1Nc1cccc(C(=O)Nc2cccc(C(=O)Nc3cc(C(=O)NCCN=C=S)n(CCCN=C=S)c3)c2)c1
13,N#[N+]c1ccc([C@@]2(C(=O)Nc3ccc(C(=O)Nc4cc(C(=O)Nc5cc(C(=O)NCCCN=C=S)n(CCCN=C=S)c5)n(CCCN=C=S)c4)cc3)N=C(c3ccccc3)[C@H]2c2ccccc2)cc1
14,N#[N+]c1cccc(CS(=O)(=O)NC(CCCN=C(N)N)C(=O)NC(CN=C=S)C(=O)NCc2ccc(CN=C=S)cc2)c1
15,N#[N+]c1cc([N+](=O)[O-])ccc1S(=O)(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC(CCN=C=S)(C(=O)NCCCCN=C=S)CC1
