,smiles
0,[C-][N+]c1cn2c(n1)OCC(OCc1ccc(-c3cccc(OC(C)C)c3)cc1)C2
1,[C-][N+]c1cn2c(n1)OCC(OCc1ccc(-c3ccc(OCC)nc3)cc1)C2
2,[C-][N+]c1cn2c(n1)OCC(OCc1ccc(-c3ccc(OC(C)C)c(CO)c3)cc1)C2
3,[C-][N+]c1cn2c(n1)OCC(OCc1ccc(-c3ccc(OC)c(CO)c3)cc1)C2
4,[C-][N+]c1cn2c(n1)OCC(OCc1ccc(-c3cnc(OC)nc3)cc1)C2
5,[C-][N+]c1cn2c(n1)OCC(OCc1ccc(-c3cc(Cl)c(O)c(OC)c3)cc1)C2
6,[C-][N+]c1ncc(Oc2cc(CC)c(NC(=O)C3CCC(=O)N3)cc2C)nc1Nc1ccc2oc(=O)n(C)c2c1
7,[C-][N+]c1cn2c(n1)OCC(OCc1ccc(-c3ccc(OCCOC)nc3)cn1)C2
8,[C-][N+]c1cn2c(n1)OCC(OCc1ccc(-c3cccc(F)c3)cc1)C2
9,[C-][N+]c1cn2c(n1)OCC(OCc1ccc(-c3cccc(OC(C)C)n3)cn1)C2
10,[C-][N+]c1cn2c(n1)OCC(OCc1ccc(-c3ccc(OCC(C)C)nc3)cc1)C2
11,[C-][N+]c1cn2c(n1)OCC(OCc1ccc(-c3ccc(OC(C)C)c(C#N)c3)cn1)C2
12,[C-][N+]c1cn2c(n1)OCC(OCc1ccc(-c3ccc(F)c(C(F)(F)F)c3)cn1)C2
13,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CC[C@]3(C(=O)OCCn3cc(COC(=O)/C=C/c4ccc(N=[N+]=[N-])cc4)nn3)CC[C@]12C
14,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CC[C@]3(C(=O)NCCCCCCN=[N+]=[N-])CC[C@]12C
15,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3C(C(=C)C)CCC3(C(=O)OCCn3cc(N=[N+]=[N-])c(N=[N+]=[N-])n3)CC[C@]12C
16,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@@H](C(=C)C)CC[C@]3(C(=O)OCCn3cc(N=[N+]=[N-])cn3)CC[C@]12C
17,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@@H](C(=C)C)CCC3(C(=O)OCCn3cc(N=C=S)c(N=[N+]=[N-])n3)CC[C@]12C
18,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CCC3(C(=O)OCCCn3cc(N=[N+]=[N-])c(N=[N+]=[N-])n3)CC[C@]12C
19,[CH][C@]12CO[C@H]1CC1[C@H]3[C@H](C(=C)C)CC[C@]3(C(=O)OCCn3cc(N=[N+]=[N-])c(N=[N+]=[N-])n3)CC[C@]12C
20,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CCC3(C(=O)NCCN=[N+]=[N-])CC[C@]12C
21,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CCC3(C(=O)OCC3OC(n4cc(C)c(=O)[nH]c4=O)CC3N=[N+]=[N-])CCC12C
22,[CH][C@@H]1[C@@H](C(C)(C)O)CC[C@](C)([C@@H]2CC[C@H]3[C@@H](C)[C@H](O)[C@@H](OCC)C[C@@]23C)[C@H]1CCOC(=O)c1ccc(NC(=O)c2ccc(N=[N+]=[N-])cc2)cc1
23,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CC[C@]3(C(=O)OCCN=[N+]=[N-])CC[C@]12C
24,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CC[C@]3(C(=O)NCC(=O)OCCCCCCn3cc(CCOC(=O)CCCCCCCCCOc4ccc(Nc5ncc(C#N)c(Nc6cccc(N=[N+]=[N-])c6)n5)cc4)nn3)CC[C@]12C
25,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CC[C@]3(C(=O)OCCOCC(=O)OCCOCCOCCn3cc(CCCCCCc4ccc(N=[N+]=[N-])cc4)nn3)CC[C@]12C
26,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CCC3(C(=O)OCCn3cc(N=C=S)c(N=[N+]=[N-])n3)CC[C@]12C
27,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CC[C@]3(C(=O)N3CCN(C(=O)/C(=N\OCc4ccc([N+](=O)[O-])cc4)c4ccc(N=[N+]=[N-])cc4)CC3)CC[C@]12C
28,[CH][C@]12CO[C@@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CC[C@]3(C(=O)OCCn3cc(N=[N+]=[N-])c4c(N)ncnc43)CC[C@]12C
29,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CC[C@]3(C(=O)OCCn3cc(N=[N+]=[N-])c(=O)[nH]c3=O)CC[C@]12C
30,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CC[C@]3(C(=O)OCCOCCn3cc(CCCCCCCCc4ccc(N=[N+]=[N-])cc4)nn3)CC[C@]12C
31,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CC[C@]3(C(=O)OCCCn3cc(CCOCCOCCOCCNC(=O)c4ccc(N=[N+]=[N-])c([N+](=O)[O-])c4)nn3)CC[C@]12C
32,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CC[C@]3(C(=O)NCCCCCCNC(=O)C(Cc3ccc(N=[N+]=[N-])cc3)=NN=Cc3ccc([N+](=O)[O-])cc3)CC[C@]12C
33,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@@H](C(=C)C)CCC3(C(=O)OCC3OC(n4cc(C)c(=O)[nH]c4=O)C[C@@H]3N=[N+]=[N-])CC[C@]12C
34,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CCC3(C(=O)OCCn3cc(N=[N+]=[N-])c4cc([N+](=O)[O-])ccc43)CC[C@]12C
35,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CC[C@]3(C(=O)OCCOCCCCn3cc(CCCN=[N+]=[N-])nn3)CC[C@]12C
36,[CH][C@]12CO[C@H]1CC1[C@H]3[C@H](C(=C)C)CCC3(C(=O)OCC3O[C@H](n4cc(C)c(=O)[nH]c4=O)C[C@@H]3N=[N+]=[N-])CCC12C
37,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CCC3(C(=O)OCC3O[C@@H](n4cc(C)c(=O)[nH]c4=O)C[C@@H]3N=[N+]=[N-])CC[C@]12C
38,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CCC3(C(=O)NCCCCCCCN=[N+]=[N-])CC[C@]12C
39,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CCC3(C(=O)OCCN=[N+]=[N-])CC[C@]12C
40,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CCC3(C(=O)OCCn3cc(N=[N+]=[N-])cn3)CC[C@]12C
41,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)C)CC[C@]3(C(=O)OCCn3cc(N=[N+]=[N-])c4c(N)nc(N)nc43)CC[C@]12C
42,[CH][C@]12CO[C@H]1C[C@@H]1[C@H]3[C@H](C(=C)CO)CCC3(C(=O)OCC3O[C@H](n4cc(C)c(=O)[nH]c4=O)C[C@@H]3N=[N+]=[N-])CC[C@]12C
