,smiles
0,C=C1[C@@H](C/C=C2/C=COC2=O)[C@@]2(C)[C]C[C@@H](OC(C)=O)[C@@](C)(CC3=C[C@@H](CO)OC3=O)[C@H]2C[C@H]1OC(=O)/C=C/c1ccccc1
1,CCC1(OC(=O)CN2CCOC2=O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3
2,CC[C@@]1(OC(=O)CN)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3.[Cl-]
3,CCC1(OC(=O)CNC(=O)c2ccoc2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCO3
4,CCC1(OC(=O)CNC(=O)OCc2ccccc2)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CON=[N+])OCCO3
5,CC(=O)NC(CC(=O)OCc1cc2c(c([N+](=O)[O-])c1)OCO2)c1ccc([N+](=O)[O-])cc1
6,Cc1ccc(N(CCC#N)C(=O)c2ccc(N3CCN(S(=O)(=O)c4ccc([N+](=O)[O-])cc4)CC3)c([N+](=O)[O-])c2)cc1
7,COc1ccc(NC(=O)Nc2ccc([N+](=O)[O-])cc2F)cc1[N+](=O)[O-]
8,O=C(NC(Cc1ccccc1)C(O)CN1CCN(Cc2ccc([N+](=O)[O-])cc2)CC1)c1cnc2ccc([N+](=O)[O-])cc2c1
9,COc1cc(C)c(/C=C/[N+](=O)[O-])c2c1OC(C)(C)C1=C2CN(NC(=O)c2cc([N+](=O)[O-])c(N3CCN(C)CC3)c([N+](=O)[O-])c2)CC1
10,O=C(CCC(=O)N1N=C(c2ccccc2)CC1c1ccc(F)c([N+](=O)[O-])c1)Nc1ccc([N+](=O)[O-])cc1
11,O=C(CCNC(=O)c1ccc([N+](=O)[O-])cc1)NN=Cc1ccc([N+](=O)[O-])cc1
12,COc1cc2c(cc1OC)C(c1ccccc1[N+](=O)[O-])=NC(C)(C(=O)NCc1ccc([N+](=O)[O-])cc1)C(=O)N2
13,O=[N+]([O-])c1ccc(CNCc2ccc(CSCCOCc3ccc([N+](=O)[O-])cc3)o2)cc1
14,O=[N+]([O-])c1ccc(Nc2ccnc(SCC#CC[Se]c3ccccc3Nc3ccnc4ccccc34)n2)c([N+](=O)[O-])c1
15,CCOC(=O)C1CCCN(c2ccc([N+](=O)[O-])cc2-c2nc3cc([N+](=O)[O-])c([N+](=O)[O-])cc3n2CC)C1
16,O=C(Nc1nc2ccc([N+](=O)[O-])cc2s1)c1ccc([N+](=O)[O-])cc1
17,O=[N+]([O-])c1ccc(-c2noc(-c3ccc(Nc4nc5ccc([N+](=O)[O-])cc5nc4N4CCCCC4)cc3)n2)cc1
18,O=C(COC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)c1ccc(F)c([N+](=O)[O-])c1
19,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1nnc(CC(=O)N/N=C/c2cccc([N+](=O)[O-])c2)s1
20,COc1cccc(NC(=O)c2cn(Cc3cccc([N+](=O)[O-])c3)c3ccc([N+](=O)[O-])cc3c2=O)c1
21,Cc1cc(C)n(-c2ccc(C(=O)OCC(=O)Nc3ccc([N+](=O)[O-])cc3N3CCOCC3)cc2[N+](=O)[O-])n1
22,CCON=C(N)CNC(=O)c1cc(NC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2O)cc(N(C)S(C)(=O)=O)c1
23,O=[N+]([O-])c1ccc(Sc2ccccc2N2CCNCC2)c([N+](=O)[O-])c1
24,O=C(Nc1ccc(Oc2ccccc2-c2ccccc2)c([N+](=O)[O-])c1)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O
25,CN1CCC(N(Cc2ccc([N+](=O)[O-])cc2)C(=O)Nc2ccc([N+](=O)[O-])cc2)CC1
26,O=[N+]([O-])c1ccc(OCCSc2nc3ccccc3nc2C(F)(F)F)c([N+](=O)[O-])c1
27,COc1cc(NC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)cc(OC)c1OC
28,CC(=O)N(O)CCCCN(c1ccc([N+](=O)[O-])cc1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1
29,N[C@@H](CCN(Cc1ccc([N+](=O)[O-])cc1)Cc1ccc([N+](=O)[O-])cc1)C(=O)N1CCC(NC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)CC1
