,smiles
0,N#CSCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)CSc3ccsc3[N+](=O)[O-])C2SC1.[Na+]
1,O=C(O)C[C@@](N=C=S)(C(=O)O)N(Cc1ccccc1)S(=O)(=O)c1ccc(Cl)cc1
2,COCCNS(=O)(=O)CC1CCC(N=C=S)C1
3,NN=C=S
4,O=C(CN=C=S)Nc1cccc(Br)c1
5,CN1CCN(Cc2ccc(-c3ccc(CO[C@H]4C[C@@H](N=C=S)C4)nc3)cc2)CC1
6,CS(=O)(=O)OCCCN=C=S
7,Cc1ccn(CC(C)N=C=S)n1
8,COc1ccc(-c2ccc3nc(-c4ccnnc4)oc3c2)cc1CO[C@H]1C[C@@H](N=C=S)C1
9,CC(C)=CCCC(C)N=C=S
10,O=S(=O)(c1ccc(O)c(N=C=S)c1)C(F)F
11,S=C=Nc1cc(CN2CCOCC2)cc(NC(=S)NCCCn2ccnc2)c1
12,FC(F)(F)CCCOc1cccc(Nc2nc(NCCN=C=S)nc(Nc3ccc(Cl)cc3)n2)c1
13,CC(C)=CCC/C(C)=C/CCCN=C=S
14,CCN(CC(=O)Nc1cc(F)ccc1C)C(=O)c1ccc(NC(=O)Cc2ccc(N=C=S)cc2)cc1
15,O=C(O)CCN=C=S
16,COc1cc(N=C=S)ccc1N=c1scc(-c2ccncc2)n1-c1ccc2ccccc2c1
17,C[C@@H]1CN(C2[CH]CN(C(C)(C)Cc3ccnc4ccccc34)CC2)C[C@H](C)O1
18,CC(=O)NC[C@H]1CN(c2ccc(C3C4C[S+](=O)CC43)c(F)c2)C(=O)O1
19,CC1(C)CN(C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2[CH][C@@H](OCC(N)=O)CCC2)S(=O)(=O)c2ccccc21
20,CCN1[CH]CC(O)(/C=C/c2ccc(C)cc2)CC1
21,Fc1ccc([C@@H]2CC[C@@H]3CN(Cc4ccco4)C[C]32)cc1.O=C(O)C(F)(F)F
22,CC(C)[C@H](NC(=O)CCc1ccc(OS(=O)(=O)O)cc1)C(=O)N[C@@H](CC(N)=O)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N1CCN(C(=O)C2=CC3C=CC=C([N+](=O)[O-])C=CC=CC3C=[N+]2)CC1
23,C[C@@H]1C[C](C(=O)N2Cc3nc(N[C@@H]4CCCC[C@@H]4C)ncc3C[C@H]2C(=O)OC(C)(C)C)CC(C)(C)C1
24,C=C1[C@@H](C/C=C2/CCC[C@@]3(C)[C]2CC[C@@H]3[C@H](C)CC/C=C(\C)C(=O)O)[C@@H]1CCC(C)C
25,C=C1[C@H]2CC=C(C)[C@]3(C)CO[C@H]3[CH][C@H](OC(C)=O)[C@]2(C)[C@H](OC(C)=O)C[C@H]1OC(=O)/C=C/c1ccccc1
26,C[C@@H]1C[NH+]C[C@H]2[C@H](c3ccc(F)cc3)[C@@H](O[C@H](C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CN12
27,CC(C)=CC[C@@H]1C[C@]2(CC=C(C)C)C(=O)[C](C(=O)C(C(=O)c3ccc(O)c(O)c3O)=C2O)C1(C)C
28,CC1=C(C(=O)N(C)C)CC(CC(=O)NCc2ccccc2F)c2ccccc2[S+]1=O
29,CC[C@@H]1C[C@H]2[C@@H]3C[CH]c4cc(O)c(O)cc4[C@H]3CC[C@]2(C)[C@H]1O
30,[N+]#CC(=C(N)Sc1ccccc1N)c1ccccc1S
31,Cc1ccc2ccc(=O)n3c2c1[C@H](N)C[C@@H](CN1CC=C[C@@H]1C)[CH]3
32,Br.CCCCCCCCCCCCCC[S+](C)(C)C(CC(C)C)C(=O)OC
33,COc1nc(-c2cccc(-c3cccc(-c4ccc(CNC[C@@H]5CCC(=O)N5)c(OC)n4)c3Cl)c2Cl)ccc1CNC[CH]C(=O)O
34,CCCCCCCCc1ccc(NC(=O)[C](CC(C)C)NC(=O)c2cnco2)cc1
35,CC1(C)[C@@H](O[C@@H]2OC[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@H](O)[C@H]3O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@H]2C(=O)C=C2[C@@H]3C[C@@](C)(O[C@@H]4[CH][C@@H](O)[C@H](O)[C@@H](CO)O4)CC[C@]3(C)CC[C@]21C
36,C/C=C(\C)C(=O)O[C@H]1C(OC)C(C)(C)/C=C/[C@@](C)(OC(C)=O)[C@@H]2[C](C[C@H](C)[C@H]2OC(C)=O)/C(C)=C/[C@H]2OC(=O)[C@@](C)(O)[C@]21OC(C)=O
37,COc1cc(NC(=O)C2C(c3ccc4c(c3)O[CH]O4)C(=O)[C@@]3(c4ccccc4)Oc4c(OC)c(OC)cc(OC)c4[C@H]23)cc(OC)c1OC
38,CC(N=O)c1ccc2no[n+]([O-])c2c1
39,O=NN(CCCl)C(=O)NC1CCCCC1
40,CCCCCCCCCCCCCCNc1nc(N)nc(N)c1N=O
41,O=NC(=O)c1cn(Cc2ccccc2)c2ccc([N+](=O)[O-])cc2c1=O
42,Cn1c(=O)c2[nH]c3c(c2n(C)c1=O)C(N=O)c1ccccc1-3
43,O=NCn1c(-c2ccc3c(N4CCOCC4)cc(Br)nc3c2)cc(-c2ccc(F)cc2Cl)c1-c1ccncc1
44,CCN(N=O)C(C)c1ccc2nc(-c3ccccc3)oc2c1
45,CC(N=O)c1cccc(Cl)c1
46,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc([N+](N)=O)cc3)nc21
47,Nc1c2c(nc3ccc(F)cc13)-c1ccc(C(N=O)c3ccccc3Br)cc1CC2
